,postcode,year,total_income,viable_buildings,total_buildings,num_installs,average_income,install_percent
5638,3885,2008,27715257.0,823.0,857.0,7.0,32339.856476079345,0.00850546780072904
5639,3886,2008,6025415.0,164.0,167.0,0.0,36080.32934131737,0.0
5640,3887,2008,4192563.0,103.0,111.0,0.0,37770.83783783784,0.0
5641,3888,2008,55162938.0,1892.0,1975.0,4.0,27930.601518987343,0.0021141649048625794
5642,3890,2008,5607666.0,173.0,191.0,1.0,29359.50785340314,0.005780346820809248
5643,3892,2008,16416134.0,605.0,766.0,42.0,21430.984334203655,0.06942148760330578
5644,3895,2008,2225719.0,177.0,180.0,0.0,12365.105555555556,0.0
5645,3896,2008,6723785.0,202.0,214.0,0.0,31419.556074766355,0.0
5646,3898,2008,9884883.0,532.0,613.0,1.0,16125.42088091354,0.0018796992481203006
5647,3900,2008,2533380.0,223.0,231.0,0.0,10967.012987012988,0.0
5648,3902,2008,5960722.0,203.0,240.0,1.0,24836.341666666667,0.0049261083743842365
5649,3903,2008,11708228.0,,,0.0,,
5650,3904,2008,18874758.0,880.0,899.0,1.0,20995.281423804227,0.0011363636363636363
5651,3909,2008,118432790.0,3684.0,4263.0,4.0,27781.559934318557,0.0010857763300760044
5652,3910,2008,494494535.0,7202.0,7574.0,15.0,65288.425534724054,0.0020827547903360176
5653,3911,2008,64732069.0,1168.0,1189.0,3.0,54442.44659377628,0.0025684931506849314
5654,3912,2008,327996406.0,5097.0,5378.0,9.0,60988.547043510596,0.0017657445556209534
5655,3913,2008,74801414.0,1073.0,1101.0,4.0,67939.52225249773,0.003727865796831314
5656,3915,2008,140940529.0,3239.0,3540.0,4.0,39813.708757062144,0.001234949058351343
5657,3916,2008,28591933.0,615.0,619.0,2.0,46190.52180936995,0.0032520325203252032
5658,3918,2008,82927317.0,1172.0,1201.0,9.0,69048.5570358035,0.007679180887372013
5659,3919,2008,52449471.0,1041.0,1149.0,5.0,45647.92950391645,0.004803073967339097
5660,3920,2008,19896990.0,124.0,128.0,0.0,155445.234375,0.0
5661,3922,2008,97308423.0,7265.0,7607.0,5.0,12791.957802024452,0.0006882312456985547
5662,3923,2008,11212131.0,470.0,496.0,1.0,22605.102822580644,0.002127659574468085
5663,3925,2008,50595265.0,2470.0,2605.0,1.0,19422.36660268714,0.0004048582995951417
5664,3926,2008,75481691.0,1795.0,1819.0,4.0,41496.25673446949,0.0022284122562674096
5665,3927,2008,41393136.0,1056.0,1070.0,5.0,38685.173831775704,0.004734848484848485
5666,3928,2008,24174089.0,351.0,351.0,0.0,68872.04843304843,0.0
5667,3929,2008,42292281.0,846.0,850.0,0.0,49755.62470588235,0.0
5668,3930,2008,619197688.0,6358.0,6488.0,17.0,95437.3748458693,0.00267379679144385
5669,3931,2008,522485561.0,8936.0,10111.0,30.0,51674.96399960439,0.0033572068039391225
5670,3933,2008,31769892.0,347.0,351.0,3.0,90512.51282051283,0.008645533141210375
5671,3934,2008,400775109.0,6894.0,7067.0,30.0,56710.78378378379,0.004351610095735422
5672,3936,2008,158202203.0,6036.0,6458.0,18.0,24497.08934654692,0.002982107355864811
5673,3937,2008,47915338.0,1012.0,1033.0,3.0,46384.64472410455,0.0029644268774703555
5674,3938,2008,51677393.0,1722.0,1762.0,8.0,29328.82690124858,0.004645760743321719
5675,3939,2008,201648514.0,7619.0,8138.0,30.0,24778.632833620053,0.00393752460952881
5676,3940,2008,48799065.0,2994.0,3260.0,4.0,14969.038343558283,0.0013360053440213762
5677,3941,2008,185114911.0,10896.0,11196.0,20.0,16534.02206145052,0.0018355359765051395
5678,3942,2008,40603852.0,3282.0,3296.0,2.0,12319.129854368932,0.0006093845216331506
5679,3943,2008,42567095.0,2739.0,2865.0,3.0,14857.624781849912,0.001095290251916758
5680,3944,2008,52532539.0,1264.0,1281.0,1.0,41009.00780640125,0.0007911392405063291
5681,3945,2008,18231652.0,577.0,596.0,0.0,30590.020134228187,0.0
5682,3946,2008,4894773.0,,,1.0,,
5683,3950,2008,75747906.0,1736.0,1869.0,1.0,40528.5746388443,0.000576036866359447
5684,3951,2008,18168160.0,392.0,394.0,2.0,46112.081218274114,0.00510204081632653
5685,3953,2008,144237046.0,3002.0,3128.0,5.0,46111.58759590793,0.0016655562958027982
5686,3954,2008,7544386.0,168.0,170.0,0.0,44378.74117647059,0.0
5687,3956,2008,35049798.0,2517.0,2551.0,3.0,13739.630733045864,0.0011918951132300357
5688,3957,2008,5424114.0,,,0.0,,
5689,3958,2008,4835177.0,167.0,167.0,0.0,28953.155688622755,0.0
5690,3959,2008,20099157.0,1045.0,1074.0,5.0,18714.298882681564,0.004784688995215311
5691,3960,2008,45696378.0,1241.0,1390.0,1.0,32875.09208633094,0.0008058017727639
5692,3962,2008,13766862.0,584.0,596.0,1.0,23098.761744966443,0.0017123287671232876
5693,3966,2008,8652210.0,313.0,317.0,1.0,27294.03785488959,0.003194888178913738
5694,3971,2008,65396644.0,2118.0,2264.0,3.0,28885.443462897525,0.00141643059490085
5695,3975,2008,191415805.0,2527.0,2539.0,2.0,75390.23434423002,0.0007914523149980214
5696,3976,2008,415426304.0,7446.0,7665.0,10.0,54197.82178734508,0.0013430029546065002
5697,3977,2008,1166116920.0,18994.0,20345.0,24.0,57317.125583681496,0.0012635569127092765
5698,3978,2008,32536355.0,442.0,445.0,0.0,73115.40449438202,0.0
5699,3979,2008,6823383.0,,,0.0,,
5700,3980,2008,63248298.0,1131.0,1163.0,2.0,54383.74720550301,0.0017683465959328027
5701,3981,2008,71226672.0,1466.0,1548.0,1.0,46012.06201550388,0.0006821282401091405
5702,3984,2008,76309850.0,2673.0,2768.0,8.0,27568.587427745664,0.0029928918817807705
5703,3987,2008,28122892.0,424.0,432.0,2.0,65099.28703703704,0.0047169811320754715
5704,3988,2008,18952694.0,349.0,358.0,0.0,52940.486033519555,0.0
5705,3990,2008,2544183.0,,,0.0,,
5706,3991,2008,5089744.0,354.0,366.0,1.0,13906.4043715847,0.002824858757062147
5707,3992,2008,8272528.0,294.0,296.0,1.0,27947.72972972973,0.003401360544217687
5708,3995,2008,132269761.0,4552.0,4990.0,5.0,26506.96613226453,0.0010984182776801407
5709,3996,2008,76307361.0,3508.0,3726.0,1.0,20479.69967793881,0.00028506271379703536
5710,3010,2008,,13.0,25.0,0.0,,0.0
5711,3157,2008,,,,0.0,,
5712,3273,2008,2213819.0,,,0.0,,
5713,3278,2008,4203622.0,161.0,161.0,0.0,26109.45341614907,0.0
5714,3291,2008,,,,0.0,,
5715,3309,2008,,,,0.0,,
5716,3323,2008,2006845.0,,,0.0,,
5717,3432,2008,4119726.0,,,1.0,,
5718,3487,2008,,,,1.0,,
5719,3488,2008,,,,2.0,,
5720,3530,2008,,102.0,105.0,0.0,,0.0
5721,3617,2008,2624459.0,,,2.0,,
5722,3663,2008,2681642.0,,,1.0,,
5723,3718,2008,,,,0.0,,
5724,3841,2008,,,,0.0,,
5725,3852,2008,3062133.0,12.0,12.0,0.0,255177.75,0.0
5726,3889,2008,,170.0,213.0,0.0,,0.0
5727,3891,2008,,160.0,177.0,6.0,,0.0375
5728,3967,2008,2133289.0,,,1.0,,
5729,3050,2008,4128292.0,,,0.0,,
5730,3378,2008,3164965.0,,,0.0,,
5731,3413,2008,2602554.0,84.0,84.0,0.0,30982.785714285714,0.0
5732,3420,2008,3626031.0,174.0,182.0,0.0,19923.247252747253,0.0
5733,3529,2008,,,,0.0,,
5734,3583,2008,,,,0.0,,
5735,3591,2008,2969421.0,167.0,194.0,0.0,15306.29381443299,0.0
5736,3596,2008,2252047.0,,,0.0,,
5737,3599,2008,,,,0.0,,
5738,3694,2008,4284924.0,58.0,62.0,0.0,69111.67741935483,0.0
5739,3738,2008,2534732.0,,,0.0,,
5740,3762,2008,2789564.0,,,0.0,,
5741,3800,2008,2630159.0,0.0,22.0,0.0,119552.68181818182,
5742,3964,2008,2217005.0,,,0.0,,
5743,3965,2008,2095109.0,184.0,198.0,0.0,10581.358585858587,0.0
5744,3217,2008,,279.0,297.0,0.0,,0.0
5745,3785,2008,,0.0,0.0,0.0,,
5746,3739,2008,3677903.0,129.0,133.0,0.0,27653.406015037595,0.0
5747,3477,2008,6316382.0,,,0.0,,
5748,3832,2008,4055180.0,142.0,145.0,0.0,27966.758620689656,0.0
5749,3374,2008,2284136.0,,,1.0,,
5750,3045,2008,,12.0,12.0,0.0,,0.0
5751,3213,2008,,,,0.0,,
5752,3234,2008,,,,0.0,,
5753,3415,2008,,,,0.0,,
5754,3489,2008,,,,1.0,,
5755,3506,2008,,,,0.0,,
5756,3565,2008,,,,0.0,,
5757,3576,2008,,,,0.0,,
5758,3607,2008,,,,0.0,,
5759,3704,2008,,,,0.0,,
5760,3708,2008,,,,0.0,,
5761,3864,2008,,,,0.0,,
5762,3893,2008,,,,0.0,,
5763,3921,2008,,81.0,94.0,0.0,,0.0
5764,3671,2008,,,,0.0,,
5765,3853,2008,,,,0.0,,
5766,3336,2008,,,,0.0,,
5767,3358,2008,,,,0.0,,
5768,3000,2009,619746363.0,95.0,11619.0,2.0,53339.04492641363,0.021052631578947368
5769,3001,2009,,,,0.0,,
5770,3002,2009,332640512.0,670.0,2853.0,1.0,116593.23939712583,0.0014925373134328358
5771,3003,2009,109443592.0,599.0,1580.0,6.0,69268.09620253164,0.01001669449081803
5772,3004,2009,415889525.0,11.0,4385.0,1.0,94843.67730900798,0.09090909090909091
5773,3006,2009,439668274.0,115.0,6605.0,1.0,66565.97638152915,0.008695652173913044
5774,3008,2009,217085644.0,59.0,3163.0,1.0,68632.83085678154,0.01694915254237288
5775,3011,2009,389211085.0,5424.0,7964.0,61.0,48871.30650426921,0.011246312684365782
5776,3012,2009,500773151.0,7526.0,9783.0,90.0,51188.09680057242,0.011958543715120914
5777,3013,2009,417376025.0,5191.0,5948.0,53.0,70170.81792199059,0.010209978809477943
5778,3015,2009,473046906.0,6153.0,6932.0,56.0,68241.04241200231,0.009101251422070534
5779,3016,2009,541191626.0,5068.0,6281.0,41.0,86163.29024040757,0.00808997632202052
5780,3018,2009,301719306.0,4579.0,5447.0,149.0,55391.831466862495,0.0325398558637257
5781,3019,2009,103196249.0,2376.0,2947.0,27.0,35017.390227349846,0.011363636363636364
5782,3020,2009,616864292.0,13271.0,15018.0,144.0,41074.99613796777,0.010850727149423554
5783,3021,2009,743124929.0,16888.0,18746.0,163.0,39641.786461111704,0.009651823780198958
5784,3022,2009,54453192.0,1073.0,1154.0,17.0,47186.47487001733,0.015843429636533086
5785,3023,2009,1145314798.0,15853.0,16241.0,401.0,70519.96785912197,0.0252948968649467
5786,3024,2009,367159377.0,5482.0,5594.0,92.0,65634.49713979264,0.01678219627873039
5787,3025,2009,202271926.0,4092.0,4487.0,30.0,45079.54669043905,0.007331378299120235
5788,3026,2009,3847757.0,79.0,140.0,0.0,27483.97857142857,0.0
5789,3027,2009,73235320.0,731.0,756.0,13.0,96872.1164021164,0.017783857729138167
5790,3028,2009,605657618.0,10123.0,10808.0,145.0,56037.89951887491,0.014323817050281537
5791,3029,2009,1466316678.0,20321.0,21067.0,367.0,69602.53847249252,0.018060134835884062
5792,3030,2009,1859828730.0,23895.0,25581.0,425.0,72703.51940893632,0.017786147729650554
5793,3031,2009,492619418.0,4916.0,8366.0,52.0,58883.5068132919,0.010577705451586655
5794,3032,2009,724934732.0,7091.0,10500.0,71.0,69041.40304761905,0.010012692144972501
5795,3033,2009,308468467.0,5007.0,5155.0,61.0,59838.69388942774,0.012182943878570001
5796,3034,2009,243734751.0,4064.0,4322.0,46.0,56393.972929199444,0.011318897637795276
5797,3036,2009,193799713.0,2177.0,2228.0,48.0,86983.7131956912,0.022048690858980247
5798,3037,2009,992270708.0,13279.0,14242.0,174.0,69672.14632776295,0.01310339634008585
5799,3038,2009,691371446.0,9072.0,9286.0,137.0,74453.09562782684,0.015101410934744267
5800,3039,2009,462999130.0,4366.0,5853.0,40.0,79104.5839740304,0.009161704076958314
5801,3040,2009,833916999.0,7473.0,10027.0,83.0,83167.14859878329,0.011106650608858558
5802,3041,2009,352979640.0,3783.0,4357.0,38.0,81014.37686481523,0.010044937879989427
5803,3042,2009,355075699.0,5552.0,6140.0,43.0,57829.91840390879,0.007744956772334294
5804,3043,2009,392689386.0,6406.0,7026.0,77.0,55890.88898377455,0.012019981267561661
5805,3044,2009,578164839.0,8907.0,10091.0,155.0,57295.09850361708,0.01740204333670147
5806,3046,2009,552048009.0,10942.0,12300.0,78.0,44881.95195121951,0.0071284957046243835
5807,3047,2009,191230362.0,6061.0,6627.0,55.0,28856.248981439567,0.009074410163339383
5808,3048,2009,199031248.0,5210.0,5540.0,38.0,35926.218050541516,0.007293666026871401
5809,3049,2009,211106438.0,3063.0,3192.0,18.0,66136.10213032582,0.005876591576885406
5810,3051,2009,295571008.0,2224.0,5598.0,4.0,52799.39406931047,0.0017985611510791368
5811,3052,2009,135312856.0,720.0,1738.0,5.0,77855.49827387802,0.006944444444444444
5812,3053,2009,254402010.0,1554.0,7378.0,5.0,34481.16156139875,0.0032175032175032173
5813,3054,2009,313142104.0,3043.0,4070.0,16.0,76939.09189189189,0.0052579691094314825
5814,3055,2009,341220240.0,3773.0,6268.0,43.0,54438.455647734525,0.011396766498807316
5815,3056,2009,587016616.0,6812.0,10401.0,75.0,56438.47860782617,0.011009982384028186
5816,3057,2009,252417625.0,2629.0,3851.0,20.0,65545.99454687095,0.007607455306200076
5817,3058,2009,703502275.0,11043.0,12799.0,124.0,54965.40940698492,0.011228832744725165
5818,3059,2009,323092462.0,3429.0,3454.0,61.0,93541.53503184713,0.01778944298629338
5819,3060,2009,176863794.0,4379.0,4692.0,37.0,37694.7557544757,0.008449417675268326
5820,3061,2009,69691000.0,1581.0,1841.0,9.0,37854.9701249321,0.0056925996204933585
5821,3062,2009,,0.0,0.0,1.0,,inf
5822,3063,2009,17970497.0,,,2.0,,
5823,3064,2009,966477971.0,14724.0,14970.0,198.0,64560.98670674683,0.013447432762836185
5824,3065,2009,311932563.0,1857.0,4519.0,19.0,69026.900420447,0.010231556273559504
5825,3066,2009,185801130.0,1673.0,3271.0,8.0,56802.54662182819,0.004781829049611476
5826,3067,2009,162957182.0,1519.0,2211.0,10.0,73702.93170511081,0.0065832784726793945
5827,3068,2009,636551032.0,6047.0,8118.0,64.0,78412.29761024883,0.010583760542417728
5828,3070,2009,680741893.0,7729.0,10124.0,81.0,67240.40823785066,0.010480010350627508
5829,3071,2009,459435240.0,5247.0,8127.0,56.0,56531.96013289037,0.010672765389746522
5830,3072,2009,637913647.0,9850.0,12195.0,73.0,52309.44214842148,0.007411167512690355
5831,3073,2009,838357290.0,16822.0,20038.0,306.0,41838.37159397145,0.018190464867435502
5832,3074,2009,317755767.0,6874.0,7403.0,53.0,42922.567472646224,0.007710212394530114
5833,3075,2009,287785529.0,6962.0,7200.0,40.0,39970.21236111111,0.005745475438092502
5834,3076,2009,519280856.0,7494.0,8103.0,320.0,64085.012464519314,0.04270082732852949
5835,3078,2009,341854208.0,3043.0,4441.0,45.0,76976.85386174286,0.014788038120276044
5836,3079,2009,582207139.0,4936.0,6095.0,54.0,95522.09007383102,0.01094003241491086
5837,3081,2009,226381087.0,4927.0,5743.0,30.0,39418.611701201466,0.006088897909478384
5838,3082,2009,681410221.0,9909.0,10251.0,77.0,66472.56082333431,0.007770713492784337
5839,3083,2009,578207650.0,9499.0,10208.0,268.0,56642.59894200627,0.02821349615749026
5840,3084,2009,790375286.0,8588.0,9831.0,109.0,80396.22479910488,0.012692128551467164
5841,3085,2009,361519055.0,4788.0,5170.0,40.0,69926.3162475822,0.00835421888053467
5842,3086,2009,,6.0,43.0,0.0,,0.0
5843,3087,2009,212064544.0,3445.0,3619.0,32.0,58597.55291516994,0.009288824383164005
5844,3088,2009,719743050.0,9444.0,9992.0,97.0,72031.93054443554,0.010271071579839051
5845,3089,2009,336767239.0,3588.0,3696.0,36.0,91116.67721861471,0.010033444816053512
5846,3090,2009,77262304.0,631.0,637.0,5.0,121290.9010989011,0.00792393026941363
5847,3091,2009,55143897.0,490.0,496.0,8.0,111177.2116935484,0.0163265306122449
5848,3093,2009,142699533.0,1452.0,1520.0,13.0,93881.27171052631,0.008953168044077135
5849,3094,2009,234662386.0,3389.0,3530.0,30.0,66476.59660056657,0.00885216878135143
5850,3095,2009,921952356.0,9449.0,9739.0,110.0,94666.01868775029,0.011641443538998836
5851,3096,2009,49820506.0,569.0,575.0,9.0,86644.35826086957,0.015817223198594025
5852,3097,2009,48187134.0,430.0,432.0,9.0,111544.29166666667,0.020930232558139535
5853,3099,2009,134880405.0,1683.0,1716.0,37.0,78601.63461538461,0.021984551396316103
5854,3101,2009,1249832187.0,7190.0,9570.0,58.0,130598.97460815047,0.008066759388038943
5855,3102,2009,236995783.0,2081.0,2421.0,25.0,97891.6906237092,0.012013455069678039
5856,3103,2009,634598028.0,5384.0,6217.0,49.0,102074.63857165836,0.009101040118870729
5857,3104,2009,717481786.0,7159.0,7544.0,58.0,95106.28128313892,0.008101690180192765
5858,3105,2009,286911802.0,4035.0,4358.0,39.0,65835.65901789811,0.009665427509293681
5859,3106,2009,619499636.0,5411.0,5800.0,174.0,106810.28206896552,0.03215671779708002
5860,3107,2009,342031954.0,4855.0,5062.0,37.0,67568.5408929277,0.007621009268795056
5861,3108,2009,484328310.0,6737.0,7613.0,61.0,63618.58794167871,0.00905447528573549
5862,3109,2009,680378492.0,9611.0,10281.0,73.0,66178.24063807023,0.007595463531370305
5863,3111,2009,392524689.0,4216.0,4313.0,157.0,91009.66589380942,0.03723908918406072
5864,3113,2009,305256182.0,2811.0,2858.0,56.0,106807.62141357592,0.019921736036997508
5865,3114,2009,155317573.0,1165.0,1167.0,21.0,133091.32219365897,0.018025751072961373
5866,3115,2009,164376940.0,1291.0,1293.0,21.0,127128.33720030935,0.016266460108443067
5867,3116,2009,235672068.0,3367.0,3406.0,44.0,69193.20845566648,0.013068013068013067
5868,3121,2009,993513013.0,7479.0,13126.0,45.0,75690.46266951089,0.006016847172081829
5869,3122,2009,1065708432.0,4539.0,10022.0,36.0,106336.90201556575,0.007931262392597489
5870,3123,2009,610471742.0,3500.0,5942.0,20.0,102738.42847526085,0.005714285714285714
5871,3124,2009,997050014.0,6378.0,7612.0,67.0,130983.97451392538,0.01050486045782377
5872,3125,2009,296037272.0,4494.0,5104.0,54.0,58001.0329153605,0.012016021361815754
5873,3126,2009,504785888.0,2461.0,2961.0,12.0,170478.17899358325,0.004876066639577408
5874,3127,2009,752081083.0,6063.0,7053.0,59.0,106632.79214518644,0.009731156193303645
5875,3128,2009,420442769.0,5593.0,7242.0,68.0,58056.16804750069,0.0121580547112462
5876,3129,2009,422637224.0,5988.0,6560.0,85.0,64426.406097560975,0.01419505678022712
5877,3130,2009,821557170.0,10853.0,12016.0,160.0,68371.93492010652,0.014742467520501243
5878,3131,2009,478973553.0,7770.0,8682.0,170.0,55168.573255010364,0.021879021879021878
5879,3132,2009,396783450.0,5787.0,6186.0,70.0,64142.16779825412,0.012096077414895455
5880,3133,2009,594376276.0,7659.0,8030.0,231.0,74019.46151930261,0.030160595377986682
5881,3134,2009,828988208.0,11247.0,12070.0,135.0,68681.70737365368,0.01200320085356095
5882,3135,2009,450697770.0,7260.0,7763.0,89.0,58057.16475589334,0.012258953168044076
5883,3136,2009,971267115.0,15241.0,16292.0,143.0,59616.199054750796,0.009382586444459025
5884,3137,2009,295069724.0,4540.0,5064.0,59.0,58268.112954186414,0.012995594713656388
5885,3138,2009,485699661.0,7210.0,7412.0,69.0,65528.826362655156,0.00957004160887656
5886,3139,2009,309082983.0,4927.0,5009.0,72.0,61705.526652026354,0.014613354982748123
5887,3140,2009,382191429.0,5307.0,5822.0,68.0,65646.07162487118,0.012813265498398342
5888,3141,2009,1025719835.0,3352.0,11299.0,14.0,90779.70041596601,0.004176610978520286
5889,3142,2009,1265889267.0,3387.0,6915.0,7.0,183064.24685466377,0.002066725715972837
5890,3143,2009,516670447.0,2456.0,4511.0,17.0,114535.67878519175,0.006921824104234527
5891,3144,2009,688885538.0,3078.0,4378.0,13.0,157351.65326633165,0.004223521767381416
5892,3145,2009,878877670.0,6723.0,8675.0,55.0,101311.5469740634,0.008180871634686896
5893,3146,2009,1058089490.0,7224.0,9993.0,66.0,105883.0671470029,0.009136212624584718
5894,3147,2009,411313118.0,4782.0,5300.0,55.0,77606.24867924528,0.01150146382266834
5895,3148,2009,183822697.0,2861.0,3170.0,27.0,57988.232492113566,0.009437259699405802
5896,3149,2009,874230332.0,11606.0,12638.0,140.0,69174.73745845862,0.012062726176115802
5897,3150,2009,1554653811.0,20598.0,21767.0,364.0,71422.51164606973,0.017671618603747937
5898,3151,2009,217962373.0,3837.0,3958.0,77.0,55068.81581606872,0.02006776127182695
5899,3152,2009,821080100.0,10892.0,11360.0,129.0,72278.17781690141,0.011843554902680867
5900,3153,2009,433452036.0,7065.0,8030.0,67.0,53979.08293897883,0.009483368719037509
5901,3154,2009,108249457.0,1505.0,1549.0,14.0,69883.44544867656,0.009302325581395349
5902,3155,2009,468848348.0,8154.0,8751.0,90.0,53576.54530910753,0.011037527593818985
5903,3156,2009,936862415.0,12498.0,13129.0,160.0,71358.24624876228,0.012802048327732437
5904,3158,2009,169486748.0,2511.0,2556.0,27.0,66309.36932707355,0.010752688172043012
5905,3159,2009,64737352.0,1014.0,1021.0,15.0,63405.82957884427,0.014792899408284023
5906,3160,2009,229488983.0,3299.0,3399.0,61.0,67516.61753456898,0.018490451652015762
5907,3161,2009,638717266.0,3972.0,6322.0,19.0,101030.88674470104,0.004783484390735146
5908,3162,2009,626921767.0,5444.0,6822.0,37.0,91897.06347112283,0.006796473181484203
5909,3163,2009,817757248.0,7595.0,13475.0,71.0,60686.99428571429,0.00934825543120474
5910,3164,2009,,,,1.0,,
5911,3165,2009,644924027.0,9444.0,10210.0,73.0,63165.91841332027,0.007729775518847946
5912,3166,2009,523176173.0,6898.0,8756.0,58.0,59750.59079488351,0.008408234270803132
5913,3167,2009,207227680.0,3253.0,3458.0,23.0,59927.03296703297,0.007070396557024286
5914,3168,2009,247230069.0,4458.0,6384.0,38.0,38726.514567669175,0.008524001794526694
5915,3169,2009,342658782.0,5882.0,6926.0,39.0,49474.26826451054,0.006630397823869432
5916,3170,2009,415800220.0,6348.0,6475.0,70.0,64216.2501930502,0.011027095148078135
5917,3171,2009,268876836.0,5522.0,6996.0,107.0,38432.938250428815,0.019377037305324158
5918,3172,2009,460610876.0,7123.0,7871.0,57.0,58519.99440985898,0.008002246244559877
5919,3173,2009,433766379.0,6160.0,6264.0,156.0,69247.50622605364,0.025324675324675326
5920,3174,2009,545811791.0,9998.0,13736.0,78.0,39735.86131333721,0.007801560312062412
5921,3175,2009,719801648.0,12612.0,17958.0,147.0,40082.50629246019,0.011655566127497621
5922,3176,2009,,,,0.0,,
5923,3177,2009,126161338.0,3496.0,3966.0,32.0,31810.725668179526,0.009153318077803204
5924,3178,2009,896809377.0,11261.0,11438.0,391.0,78406.13542577374,0.034721605541248556
5925,3179,2009,143606417.0,2083.0,2101.0,21.0,68351.45978105663,0.010081613058089293
5926,3180,2009,167713991.0,2602.0,2682.0,68.0,62533.180835197614,0.026133743274404306
5927,3181,2009,659787888.0,4559.0,9866.0,20.0,66874.91262923171,0.004386926957666155
5928,3182,2009,796165225.0,2678.0,12711.0,12.0,62635.92360947211,0.004480955937266617
5929,3183,2009,553171708.0,3213.0,9214.0,23.0,60036.00043412199,0.0071584189231248055
5930,3184,2009,621343124.0,2451.0,8190.0,24.0,75866.0713064713,0.009791921664626682
5931,3185,2009,471233765.0,3301.0,5669.0,15.0,83124.67189980597,0.004544077552256892
5932,3186,2009,1430643571.0,6960.0,8959.0,45.0,159687.86371246792,0.00646551724137931
5933,3187,2009,610330477.0,5440.0,6354.0,70.0,96054.52895813661,0.012867647058823529
5934,3188,2009,653676368.0,5541.0,6834.0,41.0,95650.62452443664,0.007399386392347952
5935,3189,2009,146433265.0,2024.0,2200.0,25.0,66560.575,0.012351778656126482
5936,3190,2009,263484520.0,3694.0,4341.0,21.0,60696.73347155033,0.00568489442338928
5937,3191,2009,396884361.0,3018.0,3792.0,32.0,104663.59731012658,0.010603048376408217
5938,3192,2009,524884202.0,7151.0,8700.0,54.0,60331.51747126437,0.007551391413788282
5939,3193,2009,785903021.0,7041.0,7668.0,57.0,102491.26512780385,0.008095440988495952
5940,3194,2009,350869534.0,3547.0,5361.0,34.0,65448.523409811605,0.00958556526642233
5941,3195,2009,945332790.0,11124.0,13381.0,110.0,70647.39481354158,0.009888529306005034
5942,3196,2009,570786612.0,8576.0,10450.0,153.0,54620.728421052634,0.017840485074626867
5943,3197,2009,326030430.0,4279.0,4983.0,199.0,65428.54304635762,0.04650619303575602
5944,3198,2009,328139758.0,6073.0,7523.0,197.0,43618.20523727236,0.03243866293429936
5945,3199,2009,1111945637.0,19997.0,23135.0,420.0,48063.35150205316,0.021003150472570887
5946,3200,2009,64841019.0,2366.0,2463.0,20.0,26326.032886723508,0.0084530853761623
5947,3201,2009,377622183.0,6590.0,7051.0,182.0,53555.83364061835,0.027617602427921092
5948,3202,2009,76146474.0,863.0,947.0,6.0,80408.10348468849,0.006952491309385863
5949,3204,2009,830594510.0,9046.0,11327.0,89.0,73328.7287013331,0.009838602697324785
5950,3205,2009,394442566.0,2394.0,4979.0,7.0,79221.24241815625,0.0029239766081871343
5951,3206,2009,618050919.0,3769.0,5037.0,18.0,122702.18761167361,0.004775802600159193
5952,3207,2009,716343329.0,3933.0,7697.0,16.0,93067.86137456151,0.004068141367912535
5953,3211,2009,38668244.0,415.0,422.0,22.0,91630.90995260664,0.05301204819277108
5954,3212,2009,328782807.0,4754.0,4994.0,68.0,65835.56407689227,0.01430374421539756
5955,3214,2009,316115434.0,9220.0,9936.0,77.0,31815.16042673108,0.008351409978308025
5956,3215,2009,407682192.0,7722.0,8511.0,54.0,47900.6217835742,0.006993006993006993
5957,3216,2009,1246949299.0,18761.0,21146.0,261.0,58968.56611179419,0.01391183838814562
5958,3218,2009,297750880.0,4926.0,6095.0,40.0,48851.66201804758,0.008120178643930167
5959,3219,2009,370145874.0,7861.0,8996.0,150.0,41145.60626945309,0.019081541788576517
5960,3220,2009,538760932.0,5757.0,7094.0,61.0,75946.00112771356,0.010595796421747438
5961,3221,2009,217241311.0,3025.0,3231.0,78.0,67236.55555555556,0.025785123966942148
5962,3222,2009,244918401.0,4700.0,4920.0,65.0,49780.16280487805,0.013829787234042552
5963,3223,2009,105910905.0,5329.0,5652.0,58.0,18738.65976645435,0.010883843122537061
5964,3224,2009,224625554.0,3465.0,3745.0,54.0,59980.12122830441,0.015584415584415584
5965,3225,2009,103675215.0,3186.0,3313.0,27.0,31293.454572894658,0.00847457627118644
5966,3226,2009,309033028.0,5819.0,6267.0,50.0,49311.15812988671,0.008592541673827118
5967,3227,2009,115852506.0,2150.0,2297.0,36.0,50436.44144536352,0.01674418604651163
5968,3228,2009,403433743.0,6479.0,7020.0,74.0,57469.19415954416,0.011421515665997839
5969,3230,2009,55438560.0,2707.0,2808.0,24.0,19743.076923076922,0.008865903213889916
5970,3231,2009,24854271.0,1642.0,1658.0,12.0,14990.513268998793,0.007308160779537149
5971,3232,2009,25562165.0,1417.0,1677.0,7.0,15242.793679189028,0.004940014114326041
5972,3233,2009,35758488.0,1956.0,2152.0,13.0,16616.397769516727,0.0066462167689161555
5973,3235,2009,7515595.0,300.0,308.0,0.0,24401.282467532466,0.0
5974,3236,2009,3611031.0,142.0,144.0,4.0,25076.604166666668,0.028169014084507043
5975,3237,2009,2272183.0,,,1.0,,
5976,3238,2009,3224648.0,137.0,142.0,4.0,22708.788732394365,0.029197080291970802
5977,3239,2009,7911661.0,274.0,283.0,3.0,27956.39929328622,0.010948905109489052
