,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
3047,0.0,0.0,0.0,0.0,1.92,0.0,0.0,5.212,69.75,200.93999999999997,323.305,297.55000000000007,530.29,400.57,194.98,343.602,220.17600000000002,1344.5149999999996
3048,0.0,0.0,0.0,0.0,0.0,0.0,2.31,14.395,51.669999999999995,261.984,426.51,351.445,301.505,395.17,361.35,203.04,369.255,796.7299999999999
3049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.455,24.29,140.88,265.554,271.49399999999997,147.023,272.03,86.925,113.14,217.02999999999997,462.74800000000005
3051,0.0,0.0,1.5,0.8,0.0,2.4699999999999998,1.575,4.457,4.655,27.905,22.868,46.97,43.68,124.39,134.68,81.41999999999999,103.678,309.115
3052,0.0,0.0,0.0,0.0,0.0,1.5,2.002,3.052,15.799999999999999,19.045,15.17,19.8,13.18,40.95,109.41,118.70499999999998,98.16,66.44
3053,0.0,0.0,0.0,0.0,0.0,0.0,2.25,5.05,7.82,21.53,19.885,10.53,26.62,39.985,104.84,24.34,114.72999999999999,359.415
3054,0.0,0.0,0.0,0.0,2.9699999999999998,0.0,11.158000000000001,7.094,24.245,50.48,38.315,47.09,74.315,98.815,74.94999999999999,68.10600000000001,108.89,139.20999999999998
3055,0.0,0.0,1.6,0.0,0.0,0.0,7.47,7.104,73.25,132.472,172.292,151.33000000000004,79.895,208.085,217.535,162.358,254.16999999999996,304.229
3056,0.0,0.0,0.9,0.75,1.92,2.9699999999999998,13.538,14.248999999999999,96.88499999999999,237.257,236.348,197.279,205.575,365.27,339.42499999999995,350.20300000000003,540.6380000000001,1126.06
3057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.328,30.410000000000004,64.809,88.595,125.04,113.53399999999999,217.03000000000003,87.46500000000002,110.00999999999999,243.475,283.865
3058,0.0,0.0,0.96,0.0,0.0,0.0,10.452000000000002,26.401,163.41,463.96399999999994,558.777,639.27,737.6769999999999,929.94,744.6750000000001,568.34,1032.153,1725.078
