,postcode,year,viable_buildings,total_buildings,total_income,num_installs,average_income,install_percent
5220,3153,2009,7065,8030,433452036.0,67.0,53979.08293897883,0.009483368719037509
5221,3154,2009,1505,1549,108249457.0,14.0,69883.44544867656,0.009302325581395349
5222,3155,2009,8154,8751,468848348.0,90.0,53576.54530910753,0.011037527593818985
5223,3156,2009,12498,13129,936862415.0,160.0,71358.24624876228,0.012802048327732437
5224,3158,2009,2511,2556,169486748.0,27.0,66309.36932707355,0.010752688172043012
5225,3159,2009,1014,1021,64737352.0,15.0,63405.82957884427,0.014792899408284023
5226,3160,2009,3299,3399,229488983.0,61.0,67516.61753456898,0.018490451652015762
5227,3161,2009,3972,6322,638717266.0,19.0,101030.88674470104,0.004783484390735146
5228,3162,2009,5444,6822,626921767.0,37.0,91897.06347112283,0.006796473181484203
5229,3163,2009,7595,13475,817757248.0,71.0,60686.99428571429,0.00934825543120474
5230,3165,2009,9444,10210,644924027.0,73.0,63165.91841332027,0.007729775518847946
5231,3166,2009,6898,8756,523176173.0,58.0,59750.59079488351,0.008408234270803132
5232,3167,2009,3253,3458,207227680.0,23.0,59927.03296703297,0.007070396557024286
5233,3168,2009,4458,6384,247230069.0,38.0,38726.514567669175,0.008524001794526694
5234,3169,2009,5882,6926,342658782.0,39.0,49474.26826451054,0.006630397823869432
5235,3170,2009,6348,6475,415800220.0,70.0,64216.2501930502,0.011027095148078135
5236,3171,2009,5522,6996,268876836.0,107.0,38432.938250428815,0.019377037305324158
5237,3172,2009,7123,7871,460610876.0,57.0,58519.99440985898,0.008002246244559877
5238,3173,2009,6160,6264,433766379.0,156.0,69247.50622605364,0.025324675324675326
5239,3174,2009,9998,13736,545811791.0,78.0,39735.86131333721,0.007801560312062412
5240,3175,2009,12612,17958,719801648.0,147.0,40082.50629246019,0.011655566127497621
5241,3177,2009,3496,3966,126161338.0,32.0,31810.725668179526,0.009153318077803204
5242,3178,2009,11261,11438,896809377.0,391.0,78406.13542577374,0.034721605541248556
5243,3179,2009,2083,2101,143606417.0,21.0,68351.45978105663,0.010081613058089293
5244,3180,2009,2602,2682,167713991.0,68.0,62533.180835197614,0.026133743274404306
5245,3181,2009,4559,9866,659787888.0,20.0,66874.91262923171,0.004386926957666155
5246,3182,2009,2678,12711,796165225.0,12.0,62635.92360947211,0.004480955937266617
5247,3183,2009,3213,9214,553171708.0,23.0,60036.00043412199,0.0071584189231248055
5248,3184,2009,2451,8190,621343124.0,24.0,75866.0713064713,0.009791921664626682
5249,3185,2009,3301,5669,471233765.0,15.0,83124.67189980597,0.004544077552256892
5250,3186,2009,6960,8959,1430643571.0,45.0,159687.86371246792,0.00646551724137931
5251,3187,2009,5440,6354,610330477.0,70.0,96054.52895813661,0.012867647058823529
5252,3188,2009,5541,6834,653676368.0,41.0,95650.62452443664,0.007399386392347952
5253,3189,2009,2024,2200,146433265.0,25.0,66560.575,0.012351778656126482
5254,3190,2009,3694,4341,263484520.0,21.0,60696.73347155033,0.00568489442338928
5255,3191,2009,3018,3792,396884361.0,32.0,104663.59731012658,0.010603048376408217
5256,3192,2009,7151,8700,524884202.0,54.0,60331.51747126437,0.007551391413788282
5257,3193,2009,7041,7668,785903021.0,57.0,102491.26512780385,0.008095440988495952
5258,3194,2009,3547,5361,350869534.0,34.0,65448.523409811605,0.00958556526642233
5259,3195,2009,11124,13381,945332790.0,110.0,70647.39481354158,0.009888529306005034
5260,3196,2009,8576,10450,570786612.0,153.0,54620.728421052634,0.017840485074626867
5261,3197,2009,4279,4983,326030430.0,199.0,65428.54304635762,0.04650619303575602
5262,3198,2009,6073,7523,328139758.0,197.0,43618.20523727236,0.03243866293429936
5263,3199,2009,19997,23135,1111945637.0,420.0,48063.35150205316,0.021003150472570887
5264,3200,2009,2366,2463,64841019.0,20.0,26326.032886723508,0.0084530853761623
5265,3201,2009,6590,7051,377622183.0,182.0,53555.83364061835,0.027617602427921092
5266,3202,2009,863,947,76146474.0,6.0,80408.10348468849,0.006952491309385863
5267,3204,2009,9046,11327,830594510.0,89.0,73328.7287013331,0.009838602697324785
5268,3205,2009,2394,4979,394442566.0,7.0,79221.24241815625,0.0029239766081871343
5269,3206,2009,3769,5037,618050919.0,18.0,122702.18761167361,0.004775802600159193
5270,3207,2009,3933,7697,716343329.0,16.0,93067.86137456151,0.004068141367912535
5271,3211,2009,415,422,38668244.0,22.0,91630.90995260664,0.05301204819277108
5272,3212,2009,4754,4994,328782807.0,68.0,65835.56407689227,0.01430374421539756
5273,3214,2009,9220,9936,316115434.0,77.0,31815.16042673108,0.008351409978308025
5274,3215,2009,7722,8511,407682192.0,54.0,47900.6217835742,0.006993006993006993
5275,3216,2009,18761,21146,1246949299.0,261.0,58968.56611179419,0.01391183838814562
5276,3217,2009,314,337,,0.0,,0.0
5277,3218,2009,4926,6095,297750880.0,40.0,48851.66201804758,0.008120178643930167
5278,3219,2009,7861,8996,370145874.0,150.0,41145.60626945309,0.019081541788576517
5279,3220,2009,5757,7094,538760932.0,61.0,75946.00112771356,0.010595796421747438
5280,3221,2009,3025,3231,217241311.0,78.0,67236.55555555556,0.025785123966942148
5281,3222,2009,4700,4920,244918401.0,65.0,49780.16280487805,0.013829787234042552
5282,3223,2009,5329,5652,105910905.0,58.0,18738.65976645435,0.010883843122537061
5283,3224,2009,3465,3745,224625554.0,54.0,59980.12122830441,0.015584415584415584
5284,3225,2009,3186,3313,103675215.0,27.0,31293.454572894658,0.00847457627118644
5285,3226,2009,5819,6267,309033028.0,50.0,49311.15812988671,0.008592541673827118
5286,3227,2009,2150,2297,115852506.0,36.0,50436.44144536352,0.01674418604651163
5287,3228,2009,6479,7020,403433743.0,74.0,57469.19415954416,0.011421515665997839
5288,3230,2009,2707,2808,55438560.0,24.0,19743.076923076922,0.008865903213889916
5289,3231,2009,1642,1658,24854271.0,12.0,14990.513268998793,0.007308160779537149
5290,3232,2009,1417,1677,25562165.0,7.0,15242.793679189028,0.004940014114326041
5291,3233,2009,1956,2152,35758488.0,13.0,16616.397769516727,0.0066462167689161555
5292,3235,2009,300,308,7515595.0,0.0,24401.282467532466,0.0
5293,3236,2009,142,144,3611031.0,4.0,25076.604166666668,0.028169014084507043
5294,3238,2009,137,142,3224648.0,4.0,22708.788732394365,0.029197080291970802
5295,3239,2009,274,283,7911661.0,3.0,27956.39929328622,0.010948905109489052
5296,3240,2009,620,626,48440249.0,17.0,77380.58945686901,0.027419354838709678
5297,3241,2009,975,1007,46809609.0,9.0,46484.219463753725,0.009230769230769232
5298,3242,2009,344,346,15693720.0,6.0,45357.57225433526,0.01744186046511628
5299,3243,2009,238,247,5334370.0,3.0,21596.639676113362,0.012605042016806723
5300,3249,2009,1430,1443,63559425.0,18.0,44046.72557172557,0.012587412587412588
5301,3250,2009,4775,5160,226734374.0,25.0,43940.77015503876,0.005235602094240838
5302,3251,2009,244,244,9240156.0,0.0,37869.49180327869,0.0
5303,3260,2009,2052,2172,84864511.0,3.0,39072.05847145488,0.0014619883040935672
5304,3264,2009,981,1063,43724912.0,2.0,41133.50141110066,0.0020387359836901123
5305,3265,2009,941,951,43845915.0,10.0,46105.06309148265,0.010626992561105207
5306,3266,2009,1398,1465,53102167.0,6.0,36247.212969283275,0.004291845493562232
5307,3268,2009,1142,1159,53852306.0,6.0,46464.4572907679,0.005253940455341506
5308,3269,2009,516,559,13037148.0,2.0,23322.268336314846,0.003875968992248062
5309,3270,2009,262,275,4372982.0,1.0,15901.752727272727,0.003816793893129771
5310,3272,2009,796,805,25401359.0,3.0,31554.483229813664,0.0037688442211055275
5311,3274,2009,190,190,4242781.0,0.0,22330.426315789475,0.0
5312,3275,2009,205,210,7010128.0,1.0,33381.561904761904,0.004878048780487805
5313,3276,2009,218,219,8840037.0,0.0,40365.46575342466,0.0
5314,3277,2009,635,670,41998176.0,4.0,62683.844776119404,0.006299212598425197
5315,3278,2009,160,161,5067828.0,0.0,31477.19254658385,0.0
5316,3280,2009,10998,12744,633448316.0,45.0,49705.6117388575,0.004091653027823241
5317,3281,2009,421,429,32889278.0,4.0,76664.98368298369,0.009501187648456057
5318,3282,2009,816,837,49072755.0,7.0,58629.33691756272,0.00857843137254902
5319,3283,2009,447,451,20167862.0,6.0,44718.09756097561,0.013422818791946308
5320,3284,2009,1796,1916,67122495.0,10.0,35032.61743215031,0.005567928730512249
5321,3285,2009,562,579,22876787.0,4.0,39510.85837651123,0.0071174377224199285
5322,3286,2009,329,343,11358855.0,0.0,33116.19533527697,0.0
5323,3287,2009,161,161,,0.0,,0.0
5324,3289,2009,335,345,15596692.0,4.0,45207.802898550726,0.011940298507462687
5325,3292,2009,264,271,3305048.0,3.0,12195.749077490775,0.011363636363636364
5326,3293,2009,151,155,6927509.0,0.0,44693.606451612904,0.0
5327,3294,2009,428,441,17007144.0,1.0,38564.95238095238,0.002336448598130841
5328,3300,2009,4444,4873,203605545.0,12.0,41782.38148984199,0.0027002700270027003
5329,3301,2009,495,499,23551730.0,4.0,47197.855711422846,0.00808080808080808
5330,3302,2009,222,225,8340442.0,1.0,37068.63111111111,0.0045045045045045045
5331,3303,2009,196,196,5689981.0,0.0,29030.51530612245,0.0
5332,3304,2009,1205,1227,47828764.0,6.0,38980.24775876121,0.004979253112033195
5333,3305,2009,5367,5855,277352568.0,28.0,47370.20802732707,0.005217067262902926
5334,3310,2009,203,201,3891760.0,0.0,19361.990049751243,0.0
5335,3311,2009,790,838,27320877.0,0.0,32602.478520286397,0.0
5336,3312,2009,527,530,13407365.0,3.0,25296.915094339623,0.0056925996204933585
5337,3314,2009,342,342,12918236.0,3.0,37772.619883040934,0.008771929824561403
5338,3315,2009,845,884,28541656.0,3.0,32286.941176470587,0.0035502958579881655
5339,3317,2009,134,135,2981281.0,0.0,22083.562962962962,0.0
5340,3318,2009,579,648,22100549.0,5.0,34105.78549382716,0.008635578583765112
5341,3319,2009,164,174,6378801.0,0.0,36659.775862068964,0.0
5342,3321,2009,462,470,25725412.0,17.0,54734.91914893617,0.0367965367965368
5343,3324,2009,346,364,8746668.0,2.0,24029.30769230769,0.005780346820809248
5344,3325,2009,322,334,8959592.0,1.0,26825.125748502993,0.003105590062111801
5345,3328,2009,513,520,32344799.0,29.0,62201.536538461536,0.056530214424951264
5346,3330,2009,170,179,3132001.0,1.0,17497.212290502794,0.0058823529411764705
5347,3331,2009,1351,1369,101747544.0,45.0,74322.53031409788,0.033308660251665435
5348,3332,2009,328,328,20665599.0,19.0,63004.875,0.057926829268292686
5349,3333,2009,253,271,15636139.0,7.0,57697.929889298895,0.02766798418972332
5350,3334,2009,219,226,9588689.0,7.0,42427.82743362832,0.0319634703196347
5351,3335,2009,536,664,35397239.0,9.0,53309.094879518074,0.016791044776119403
5352,3337,2009,10640,11103,644958421.0,135.0,58088.66261370801,0.01268796992481203
5353,3338,2009,5318,5633,293522405.0,69.0,52107.65222794248,0.012974802557352389
5354,3340,2009,6168,6643,404644999.0,142.0,60912.99096793617,0.023022049286640728
5355,3341,2009,580,581,38549578.0,21.0,66350.39242685026,0.03620689655172414
5356,3342,2009,1332,1405,64411733.0,37.0,45844.64982206406,0.027777777777777776
5357,3345,2009,482,489,22913845.0,6.0,46858.57873210634,0.012448132780082987
5358,3350,2009,20835,23021,1185205548.0,164.0,51483.66917162591,0.00787137029037677
5359,3351,2009,3031,3074,136892208.0,40.0,44532.273259596615,0.013196964698119432
5360,3352,2009,5454,5613,306542261.0,90.0,54612.90949581329,0.0165016501650165
5361,3355,2009,5243,5701,205513607.0,21.0,36048.694439572006,0.004005340453938585
5362,3356,2009,4924,5839,213775418.0,19.0,36611.64891248501,0.003858651502843217
5363,3357,2009,1040,1095,90414671.0,13.0,82570.47579908675,0.0125
5364,3360,2009,355,367,10729235.0,6.0,29234.972752043595,0.016901408450704224
5365,3361,2009,406,411,8375408.0,1.0,20378.121654501218,0.0024630541871921183
5366,3363,2009,1285,1391,59543273.0,16.0,42806.09130122214,0.012451361867704281
5367,3364,2009,873,882,34381204.0,8.0,38980.95691609977,0.009163802978235968
5368,3370,2009,797,842,21773473.0,8.0,25859.23159144893,0.010037641154328732
5369,3371,2009,598,616,12954363.0,6.0,21029.810064935064,0.010033444816053512
5370,3373,2009,931,969,29154034.0,9.0,30086.722394220847,0.00966702470461869
5371,3375,2009,113,113,3542132.0,0.0,31346.300884955752,0.0
5372,3377,2009,3699,3963,153632060.0,31.0,38766.606106484986,0.008380643417139767
5373,3379,2009,367,367,12490648.0,0.0,34034.46321525885,0.0
5374,3380,2009,2627,2842,117371700.0,11.0,41298.97959183674,0.004187285877426722
5375,3381,2009,1022,1088,23486380.0,7.0,21586.746323529413,0.00684931506849315
5376,3384,2009,357,373,6409160.0,2.0,17182.7345844504,0.0056022408963585435
5377,3387,2009,136,141,5100407.0,1.0,36173.09929078014,0.007352941176470588
5378,3388,2009,277,281,9986248.0,2.0,35538.249110320285,0.007220216606498195
5379,3390,2009,474,491,15059896.0,4.0,30671.88594704684,0.008438818565400843
5380,3391,2009,106,106,2498054.0,3.0,23566.54716981132,0.02830188679245283
5381,3392,2009,295,299,8078051.0,4.0,27016.892976588628,0.013559322033898305
5382,3393,2009,1321,1354,44498003.0,18.0,32864.10856720827,0.013626040878122634
5383,3395,2009,282,296,7309390.0,2.0,24693.885135135137,0.0070921985815602835
5384,3396,2009,290,296,12711431.0,7.0,42944.02364864865,0.02413793103448276
5385,3400,2009,5784,6448,267250957.0,26.0,41447.108715880895,0.004495159059474412
5386,3401,2009,1879,1964,77519321.0,20.0,39470.12270875764,0.010643959552953698
5387,3407,2009,209,226,8605473.0,0.0,38077.31415929204,0.0
5388,3409,2009,517,531,18357377.0,15.0,34571.33145009416,0.029013539651837523
5389,3412,2009,122,129,4514450.0,3.0,34995.73643410853,0.02459016393442623
5390,3413,2009,99,99,2460126.0,0.0,24849.757575757576,0.0
5391,3414,2009,851,890,31437479.0,21.0,35323.01011235955,0.024676850763807285
5392,3418,2009,1284,1382,48399273.0,5.0,35021.181620839365,0.003894080996884735
5393,3419,2009,488,504,18069182.0,4.0,35851.55158730159,0.00819672131147541
5394,3420,2009,171,177,4528941.0,1.0,25587.237288135595,0.005847953216374269
5395,3423,2009,340,352,5204038.0,1.0,14784.198863636364,0.0029411764705882353
5396,3424,2009,431,449,11587676.0,8.0,25807.741648106905,0.018561484918793503
5397,3427,2009,904,919,52751859.0,12.0,57401.36996735582,0.01327433628318584
5398,3428,2009,196,199,15843308.0,5.0,79614.61306532663,0.025510204081632654
5399,3429,2009,11724,12416,841500325.0,180.0,67775.47720682989,0.015353121801432957
5400,3431,2009,1192,1222,95823519.0,26.0,78415.31833060556,0.02181208053691275
5401,3434,2009,1706,1750,110081712.0,23.0,62903.83542857143,0.013481828839390387
5402,3435,2009,1043,1074,57509224.0,24.0,53546.7635009311,0.023010546500479387
5403,3437,2009,2919,3071,248772306.0,42.0,81006.93780527516,0.014388489208633094
5404,3438,2009,703,716,59370716.0,9.0,82919.99441340783,0.012802275960170697
5405,3440,2009,724,750,56280201.0,14.0,75040.268,0.019337016574585635
5406,3441,2009,657,658,65558701.0,3.0,99633.28419452888,0.0045662100456621
5407,3442,2009,2913,2975,187212500.0,48.0,62928.57142857143,0.016477857878475798
5408,3444,2009,3657,3919,169806796.0,53.0,43329.11354937484,0.014492753623188406
5409,3446,2009,255,262,16936607.0,12.0,64643.53816793893,0.047058823529411764
5410,3447,2009,196,201,7945698.0,8.0,39530.835820895525,0.04081632653061224
5411,3448,2009,335,336,17806890.0,6.0,52996.69642857143,0.01791044776119403
5412,3450,2009,3140,3385,129432774.0,70.0,38237.156277695714,0.022292993630573247
5413,3451,2009,2042,2089,67898833.0,34.0,32503.031594064145,0.01665034280117532
5414,3453,2009,607,615,30982478.0,14.0,50378.01300813008,0.023064250411861616
5415,3458,2009,937,958,32130686.0,13.0,33539.3382045929,0.013874066168623266
5416,3460,2009,1591,1663,49742293.0,25.0,29911.180396873122,0.01571338780641106
5417,3461,2009,2362,2411,64464155.0,54.0,26737.51762754044,0.02286198137171888
5418,3462,2009,553,570,16935627.0,13.0,29711.626315789475,0.023508137432188065
5419,3463,2009,1364,1429,36475958.0,16.0,25525.512946116167,0.011730205278592375
5420,3464,2009,412,425,15176151.0,4.0,35708.590588235296,0.009708737864077669
5421,3465,2009,4016,4367,119693116.0,42.0,27408.544996565146,0.01045816733067729
5422,3467,2009,621,653,15423149.0,8.0,23618.911179173047,0.01288244766505636
5423,3468,2009,174,179,3076168.0,4.0,17185.296089385476,0.022988505747126436
5424,3469,2009,205,210,3305426.0,1.0,15740.12380952381,0.004878048780487805
5425,3472,2009,657,733,13576219.0,12.0,18521.44474761255,0.0182648401826484
5426,3475,2009,216,244,4142066.0,5.0,16975.680327868853,0.023148148148148147
5427,3478,2009,1586,1692,38601015.0,14.0,22813.83865248227,0.008827238335435058
5428,3480,2009,778,820,29596307.0,27.0,36093.05731707317,0.03470437017994859
5429,3482,2009,166,168,2159944.0,3.0,12856.809523809523,0.018072289156626505
5430,3483,2009,376,404,13861387.0,13.0,34310.36386138614,0.034574468085106384
5431,3485,2009,122,127,3530828.0,2.0,27801.79527559055,0.01639344262295082
5432,3490,2009,575,616,23831057.0,1.0,38686.780844155845,0.0017391304347826088
5433,3491,2009,231,233,,2.0,,0.008658008658008658
5434,3494,2009,226,283,8182576.0,0.0,28913.696113074206,0.0
5435,3496,2009,2346,2494,91305484.0,12.0,36610.05773857258,0.005115089514066497
5436,3498,2009,1965,2060,82016162.0,15.0,39813.67087378641,0.007633587786259542
5437,3500,2009,11393,13364,467283198.0,77.0,34965.818467524696,0.00675853594312297
5438,3501,2009,650,743,66675557.0,11.0,89738.3001345895,0.016923076923076923
5439,3505,2009,1780,1901,72909381.0,20.0,38353.17254076801,0.011235955056179775
5440,3507,2009,152,159,3294434.0,1.0,20719.7106918239,0.006578947368421052
5441,3509,2009,119,118,5064722.0,0.0,42921.372881355936,0.0
5442,3512,2009,285,295,6020904.0,1.0,20409.84406779661,0.0035087719298245615
5443,3515,2009,350,387,24219154.0,4.0,62581.79328165374,0.011428571428571429
5444,3516,2009,332,348,10300075.0,8.0,29597.916666666668,0.024096385542168676
5445,3517,2009,746,790,16891270.0,15.0,21381.354430379746,0.020107238605898123
5446,3518,2009,724,785,14563628.0,14.0,18552.3923566879,0.019337016574585635
5447,3520,2009,130,137,,0.0,,0.0
5448,3521,2009,310,310,10440640.0,8.0,33679.48387096774,0.025806451612903226
5449,3522,2009,233,235,4419319.0,0.0,18805.61276595745,0.0
5450,3523,2009,1838,1982,41804259.0,32.0,21091.957114026238,0.017410228509249184
5451,3525,2009,687,718,20102044.0,18.0,27997.27576601671,0.026200873362445413
5452,3527,2009,412,424,10235437.0,2.0,24140.181603773584,0.0048543689320388345
5453,3530,2009,126,129,,0.0,,0.0
5454,3531,2009,156,161,3005676.0,1.0,18668.7950310559,0.00641025641025641
5455,3533,2009,400,414,13540985.0,1.0,32707.693236714975,0.0025
5456,3537,2009,544,586,14899463.0,3.0,25425.704778156996,0.0055147058823529415
5457,3540,2009,191,196,5055958.0,1.0,25795.70408163265,0.005235602094240838
5458,3542,2009,87,88,2048677.0,1.0,23280.420454545456,0.011494252873563218
5459,3544,2009,155,155,2922703.0,1.0,18856.148387096775,0.0064516129032258064
5460,3546,2009,202,215,8260351.0,1.0,38420.23720930232,0.0049504950495049506
5461,3549,2009,1341,1563,64611875.0,11.0,41338.37172104926,0.00820283370618941
5462,3550,2009,16146,17779,808182138.0,212.0,45457.12008549412,0.013130187043230521
5463,3551,2009,8114,8279,547381565.0,123.0,66116.86979103756,0.0151589844712842
5464,3555,2009,7071,7847,314748241.0,41.0,40110.64623422964,0.005798331211992646
5465,3556,2009,4394,4758,177883062.0,26.0,37386.099621689784,0.005917159763313609
5466,3557,2009,279,285,13362034.0,3.0,46884.329824561406,0.010752688172043012
5467,3558,2009,446,473,12520962.0,7.0,26471.37843551797,0.01569506726457399
5468,3559,2009,243,258,7268090.0,9.0,28170.891472868218,0.037037037037037035
5469,3561,2009,2015,2172,75072054.0,37.0,34563.56077348066,0.01836228287841191
5470,3562,2009,133,138,3702430.0,5.0,26829.202898550724,0.03759398496240601
5471,3563,2009,350,357,9541805.0,3.0,26727.745098039217,0.008571428571428572
5472,3564,2009,5690,6473,302676698.0,90.0,46759.879190483545,0.015817223198594025
5473,3566,2009,275,294,7057982.0,5.0,24006.74149659864,0.01818181818181818
5474,3567,2009,258,264,9241442.0,3.0,35005.46212121212,0.011627906976744186
5475,3568,2009,1362,1421,46555456.0,14.0,32762.460239268123,0.010279001468428781
5476,3570,2009,296,310,11512042.0,4.0,37135.61935483871,0.013513513513513514
5477,3571,2009,158,166,3917100.0,3.0,23596.98795180723,0.0189873417721519
5478,3573,2009,231,236,4499911.0,4.0,19067.419491525423,0.017316017316017316
5479,3575,2009,437,478,9276278.0,4.0,19406.439330543933,0.009153318077803204
5480,3579,2009,2460,2655,78712412.0,21.0,29646.859510357815,0.00853658536585366
5481,3580,2009,417,434,13022991.0,9.0,30006.891705069123,0.02158273381294964
5482,3581,2009,136,138,,4.0,,0.029411764705882353
5483,3584,2009,589,620,16238279.0,4.0,26190.77258064516,0.006791171477079796
5484,3586,2009,223,239,7891942.0,4.0,33020.67782426778,0.017937219730941704
5485,3588,2009,123,121,6098438.0,0.0,50400.31404958678,0.0
5486,3589,2009,200,208,7958316.0,1.0,38261.13461538462,0.005
5487,3590,2009,126,125,7704504.0,3.0,61636.032,0.023809523809523808
5488,3591,2009,153,170,2572290.0,1.0,15131.117647058823,0.006535947712418301
5489,3594,2009,226,263,7816913.0,3.0,29722.102661596957,0.01327433628318584
5490,3595,2009,243,276,7976397.0,0.0,28899.989130434784,0.0
5491,3597,2009,239,269,7451269.0,0.0,27699.88475836431,0.0
5492,3608,2009,1180,1328,39605851.0,19.0,29823.68298192771,0.016101694915254237
5493,3610,2009,612,666,23084058.0,34.0,34660.747747747744,0.05555555555555555
5494,3612,2009,891,938,23606334.0,45.0,25166.66737739872,0.050505050505050504
5495,3614,2009,291,293,17860081.0,17.0,60955.90784982935,0.058419243986254296
5496,3616,2009,1940,2126,99743305.0,65.0,46915.94778927563,0.03350515463917526
5497,3618,2009,295,307,10854252.0,4.0,35355.86970684039,0.013559322033898305
5498,3620,2009,3113,3438,128029962.0,72.0,37239.66317626527,0.023128814648249278
5499,3621,2009,839,895,33615870.0,26.0,37559.6312849162,0.03098927294398093
5500,3622,2009,138,137,6683578.0,2.0,48785.24087591241,0.014492753623188406
5501,3623,2009,412,438,13720355.0,11.0,31325.011415525114,0.02669902912621359
5502,3624,2009,252,251,9106835.0,5.0,36282.211155378485,0.01984126984126984
5503,3629,2009,3205,3902,157416083.0,115.0,40342.40978985136,0.0358814352574103
5504,3630,2009,10615,12184,529210020.0,276.0,43434.83420879843,0.02600094206311823
5505,3631,2009,3368,3542,226305375.0,169.0,63891.974872953135,0.05017814726840855
5506,3633,2009,219,240,13939638.0,15.0,58081.825,0.0684931506849315
5507,3634,2009,685,692,35472417.0,23.0,51260.71820809248,0.033576642335766425
5508,3635,2009,235,243,8265155.0,12.0,34012.983539094654,0.05106382978723404
5509,3636,2009,2223,2478,83429287.0,76.0,33667.993139628736,0.03418803418803419
5510,3637,2009,270,278,6506870.0,8.0,23406.007194244605,0.02962962962962963
5511,3638,2009,776,849,31453996.0,20.0,37048.28739693757,0.02577319587628866
5512,3639,2009,337,371,6895112.0,5.0,18585.20754716981,0.01483679525222552
5513,3640,2009,391,391,14532301.0,14.0,37167.010230179025,0.03580562659846547
5514,3641,2009,450,475,17751334.0,9.0,37371.22947368421,0.02
5515,3646,2009,368,371,9331428.0,8.0,25152.09703504043,0.021739130434782608
5516,3649,2009,190,199,5499674.0,6.0,27636.552763819094,0.031578947368421054
5517,3658,2009,2267,2340,107005394.0,28.0,45728.80085470086,0.012351124834583149
5518,3659,2009,469,486,15000639.0,4.0,30865.512345679013,0.008528784648187633
5519,3660,2009,3191,3486,125898901.0,20.0,36115.57687894435,0.006267627702914447
5520,3662,2009,327,326,,0.0,,0.0
5521,3664,2009,434,438,20612636.0,2.0,47060.81278538813,0.004608294930875576
5522,3666,2009,2299,2471,74127578.0,75.0,29999.01983002833,0.032622879512831666
5523,3669,2009,544,561,19838033.0,21.0,35361.91265597148,0.03860294117647059
5524,3670,2009,268,276,9150673.0,7.0,33154.612318840576,0.026119402985074626
5525,3672,2009,4250,4665,185651938.0,60.0,39796.77127545552,0.01411764705882353
5526,3673,2009,951,957,30530862.0,20.0,31902.677115987462,0.02103049421661409
5527,3675,2009,725,745,37181162.0,11.0,49907.6,0.015172413793103448
5528,3677,2009,6701,7640,319887853.0,72.0,41870.13782722513,0.01074466497537681
5529,3678,2009,2649,2722,126215138.0,45.0,46368.52975753123,0.01698754246885617
5530,3682,2009,289,294,10162339.0,6.0,34565.77891156462,0.020761245674740483
5531,3683,2009,712,756,33880334.0,7.0,44815.25661375662,0.009831460674157303
5532,3685,2009,1019,1121,57999502.0,15.0,51739.07404103479,0.014720314033366046
5533,3687,2009,361,378,19427488.0,7.0,51395.4708994709,0.019390581717451522
5534,3688,2009,455,457,29005184.0,5.0,63468.673960612694,0.01098901098901099
5535,3690,2009,11451,12820,648097965.0,86.0,50553.66341653666,0.007510261112566588
5536,3694,2009,88,92,2413299.0,1.0,26231.510869565216,0.011363636363636364
5537,3695,2009,179,183,9279073.0,3.0,50705.31693989071,0.01675977653631285
5538,3697,2009,280,299,10572584.0,1.0,35359.8127090301,0.0035714285714285713
5539,3698,2009,493,537,15330013.0,12.0,28547.51024208566,0.02434077079107505
5540,3699,2009,606,732,18541960.0,4.0,25330.546448087433,0.006600660066006601
5541,3700,2009,529,549,26974420.0,3.0,49133.73406193078,0.005671077504725898
5542,3701,2009,637,646,15391523.0,2.0,23825.886996904024,0.0031397174254317113
5543,3705,2009,219,224,3877568.0,0.0,17310.571428571428,0.0
5544,3709,2009,167,176,5190564.0,5.0,29491.840909090908,0.029940119760479042
5545,3711,2009,202,208,8342832.0,5.0,40109.769230769234,0.024752475247524754
5546,3712,2009,151,166,7778576.0,2.0,46858.89156626506,0.013245033112582781
5547,3713,2009,851,912,12683591.0,21.0,13907.446271929824,0.024676850763807285
5548,3714,2009,1645,1766,66169600.0,32.0,37468.62967157418,0.019452887537993922
5549,3717,2009,1363,1441,48506958.0,20.0,33662.011103400415,0.014673514306676448
5550,3719,2009,243,250,5716267.0,7.0,22865.068,0.02880658436213992
5551,3720,2009,675,696,7456769.0,7.0,10713.74856321839,0.01037037037037037
5552,3722,2009,1962,2095,89104404.0,16.0,42531.93508353222,0.00815494393476045
5553,3723,2009,2442,2939,37926635.0,16.0,12904.605307927866,0.006552006552006552
5554,3725,2009,163,168,10606531.0,6.0,63134.11309523809,0.03680981595092025
5555,3726,2009,323,331,5794078.0,4.0,17504.767371601207,0.01238390092879257
5556,3727,2009,192,196,4004598.0,1.0,20431.622448979593,0.005208333333333333
5557,3728,2009,329,330,8808884.0,3.0,26693.58787878788,0.00911854103343465
5558,3730,2009,3301,3809,137123758.0,32.0,35999.93646626411,0.00969403211148137
5559,3732,2009,224,235,9642252.0,8.0,41030.859574468086,0.03571428571428571
5560,3733,2009,197,204,4142367.0,1.0,20305.720588235294,0.005076142131979695
5561,3735,2009,283,289,11154632.0,5.0,38597.34256055363,0.0176678445229682
5562,3737,2009,1907,2025,76496822.0,12.0,37776.20839506173,0.006292606187729418
5563,3739,2009,149,153,3772330.0,2.0,24655.75163398693,0.013422818791946308
5564,3740,2009,480,505,16455321.0,8.0,32584.79405940594,0.016666666666666666
5565,3741,2009,1652,2276,51197705.0,47.0,22494.59797891037,0.028450363196125907
5566,3744,2009,222,229,6689561.0,4.0,29212.056768558952,0.018018018018018018
