postcode,year,cum_install
3461.0,2010.0,139.0
3461.0,2011.0,210.0
3461.0,2012.0,291.0
3461.0,2013.0,355.0
3461.0,2014.0,413.0
3461.0,2015.0,469.0
3461.0,2016.0,515.0
3461.0,2017.0,579.0
3461.0,2018.0,680.0
3462.0,2001.0,0.0
3462.0,2002.0,0.0
3462.0,2003.0,0.0
3462.0,2004.0,1.0
3462.0,2005.0,1.0
3462.0,2006.0,1.0
3462.0,2007.0,3.0
3462.0,2008.0,7.0
3462.0,2009.0,20.0
3462.0,2010.0,55.0
3462.0,2011.0,85.0
3462.0,2012.0,106.0
3462.0,2013.0,123.0
3462.0,2014.0,144.0
3462.0,2015.0,165.0
3462.0,2016.0,184.0
3462.0,2017.0,213.0
3462.0,2018.0,232.0
3463.0,2001.0,0.0
3463.0,2002.0,1.0
3463.0,2003.0,1.0
3463.0,2004.0,2.0
3463.0,2005.0,2.0
3463.0,2006.0,2.0
3463.0,2007.0,6.0
3463.0,2008.0,12.0
3463.0,2009.0,28.0
3463.0,2010.0,97.0
3463.0,2011.0,156.0
3463.0,2012.0,211.0
3463.0,2013.0,275.0
3463.0,2014.0,324.0
3463.0,2015.0,363.0
3463.0,2016.0,401.0
3463.0,2017.0,443.0
3463.0,2018.0,486.0
3464.0,2001.0,0.0
3464.0,2002.0,0.0
3464.0,2003.0,0.0
3464.0,2004.0,0.0
3464.0,2005.0,0.0
3464.0,2006.0,0.0
3464.0,2007.0,0.0
3464.0,2008.0,1.0
3464.0,2009.0,5.0
3464.0,2010.0,26.0
3464.0,2011.0,49.0
3464.0,2012.0,81.0
3464.0,2013.0,92.0
3464.0,2014.0,105.0
3464.0,2015.0,117.0
3464.0,2016.0,131.0
3464.0,2017.0,148.0
3464.0,2018.0,161.0
3465.0,2001.0,0.0
3465.0,2002.0,1.0
3465.0,2003.0,3.0
3465.0,2004.0,3.0
3465.0,2005.0,3.0
3465.0,2006.0,3.0
3465.0,2007.0,9.0
3465.0,2008.0,13.0
3465.0,2009.0,55.0
3465.0,2010.0,215.0
3465.0,2011.0,430.0
3465.0,2012.0,628.0
3465.0,2013.0,745.0
3465.0,2014.0,843.0
3465.0,2015.0,906.0
3465.0,2016.0,996.0
3465.0,2017.0,1114.0
3465.0,2018.0,1295.0
3467.0,2001.0,1.0
3467.0,2002.0,1.0
3467.0,2003.0,1.0
3467.0,2004.0,1.0
3467.0,2005.0,1.0
3467.0,2006.0,1.0
3467.0,2007.0,1.0
3467.0,2008.0,1.0
3467.0,2009.0,9.0
3467.0,2010.0,22.0
3467.0,2011.0,42.0
3467.0,2012.0,69.0
3467.0,2013.0,90.0
3467.0,2014.0,112.0
3467.0,2015.0,129.0
3467.0,2016.0,165.0
3467.0,2017.0,206.0
3467.0,2018.0,231.0
3468.0,2001.0,0.0
3468.0,2002.0,0.0
3468.0,2003.0,1.0
3468.0,2004.0,1.0
3468.0,2005.0,1.0
3468.0,2006.0,1.0
3468.0,2007.0,1.0
3468.0,2008.0,1.0
3468.0,2009.0,5.0
3468.0,2010.0,13.0
3468.0,2011.0,19.0
3468.0,2012.0,26.0
3468.0,2013.0,28.0
3468.0,2014.0,30.0
3468.0,2015.0,42.0
3468.0,2016.0,47.0
3468.0,2017.0,53.0
3468.0,2018.0,60.0
3469.0,2001.0,0.0
3469.0,2002.0,0.0
3469.0,2003.0,1.0
3469.0,2004.0,1.0
3469.0,2005.0,1.0
3469.0,2006.0,1.0
3469.0,2007.0,1.0
3469.0,2008.0,1.0
3469.0,2009.0,2.0
3469.0,2010.0,7.0
3469.0,2011.0,10.0
3469.0,2012.0,14.0
3469.0,2013.0,17.0
3469.0,2014.0,22.0
3469.0,2015.0,25.0
3469.0,2016.0,34.0
3469.0,2017.0,38.0
3469.0,2018.0,45.0
3472.0,2001.0,0.0
3472.0,2002.0,0.0
3472.0,2003.0,0.0
3472.0,2004.0,0.0
3472.0,2005.0,0.0
3472.0,2006.0,0.0
3472.0,2007.0,3.0
3472.0,2008.0,8.0
3472.0,2009.0,20.0
3472.0,2010.0,70.0
3472.0,2011.0,100.0
3472.0,2012.0,132.0
3472.0,2013.0,180.0
3472.0,2014.0,196.0
3472.0,2015.0,216.0
3472.0,2016.0,231.0
3472.0,2017.0,248.0
3472.0,2018.0,297.0
3475.0,2001.0,0.0
3475.0,2002.0,0.0
3475.0,2003.0,0.0
3475.0,2004.0,0.0
3475.0,2005.0,0.0
3475.0,2006.0,0.0
3475.0,2007.0,0.0
3475.0,2008.0,0.0
3475.0,2009.0,5.0
3475.0,2010.0,12.0
3475.0,2011.0,24.0
3475.0,2012.0,26.0
3475.0,2013.0,30.0
3475.0,2014.0,34.0
3475.0,2015.0,39.0
3475.0,2016.0,49.0
3475.0,2017.0,59.0
3475.0,2018.0,65.0
3478.0,2001.0,0.0
3478.0,2002.0,0.0
3478.0,2003.0,0.0
3478.0,2004.0,2.0
3478.0,2005.0,3.0
3478.0,2006.0,4.0
3478.0,2007.0,4.0
3478.0,2008.0,7.0
3478.0,2009.0,21.0
3478.0,2010.0,76.0
3478.0,2011.0,135.0
3478.0,2012.0,178.0
3478.0,2013.0,189.0
3478.0,2014.0,215.0
3478.0,2015.0,251.0
3478.0,2016.0,266.0
3478.0,2017.0,299.0
3478.0,2018.0,342.0
3480.0,2001.0,0.0
3480.0,2002.0,0.0
3480.0,2003.0,0.0
3480.0,2004.0,0.0
3480.0,2005.0,0.0
3480.0,2006.0,0.0
3480.0,2007.0,1.0
3480.0,2008.0,2.0
3480.0,2009.0,29.0
3480.0,2010.0,53.0
3480.0,2011.0,62.0
3480.0,2012.0,79.0
3480.0,2013.0,97.0
3480.0,2014.0,110.0
3480.0,2015.0,125.0
3480.0,2016.0,135.0
3480.0,2017.0,161.0
3480.0,2018.0,183.0
3482.0,2001.0,0.0
3482.0,2002.0,0.0
3482.0,2003.0,0.0
3482.0,2004.0,0.0
3482.0,2005.0,0.0
3482.0,2006.0,0.0
3482.0,2007.0,0.0
3482.0,2008.0,0.0
3482.0,2009.0,3.0
3482.0,2010.0,3.0
3482.0,2011.0,10.0
3482.0,2012.0,10.0
3482.0,2013.0,10.0
3482.0,2014.0,11.0
3482.0,2015.0,19.0
3482.0,2016.0,22.0
3482.0,2017.0,25.0
3482.0,2018.0,29.0
3483.0,2001.0,0.0
3483.0,2002.0,0.0
3483.0,2003.0,0.0
3483.0,2004.0,0.0
3483.0,2005.0,0.0
3483.0,2006.0,0.0
3483.0,2007.0,1.0
3483.0,2008.0,1.0
3483.0,2009.0,14.0
3483.0,2010.0,20.0
3483.0,2011.0,28.0
3483.0,2012.0,39.0
3483.0,2013.0,58.0
3483.0,2014.0,67.0
3483.0,2015.0,75.0
3483.0,2016.0,87.0
3483.0,2017.0,114.0
3483.0,2018.0,126.0
3485.0,2001.0,0.0
3485.0,2002.0,0.0
3485.0,2003.0,0.0
3485.0,2004.0,0.0
3485.0,2005.0,0.0
3485.0,2006.0,0.0
3485.0,2007.0,0.0
3485.0,2008.0,0.0
3485.0,2009.0,2.0
3485.0,2010.0,8.0
3485.0,2011.0,13.0
3485.0,2012.0,16.0
3485.0,2013.0,22.0
3485.0,2014.0,26.0
3485.0,2015.0,27.0
3485.0,2016.0,31.0
3485.0,2017.0,42.0
3485.0,2018.0,45.0
3490.0,2001.0,0.0
3490.0,2002.0,0.0
3490.0,2003.0,0.0
3490.0,2004.0,0.0
3490.0,2005.0,0.0
3490.0,2006.0,1.0
3490.0,2007.0,1.0
3490.0,2008.0,1.0
3490.0,2009.0,2.0
3490.0,2010.0,8.0
3490.0,2011.0,39.0
3490.0,2012.0,67.0
3490.0,2013.0,89.0
3490.0,2014.0,98.0
3490.0,2015.0,109.0
3490.0,2016.0,118.0
3490.0,2017.0,134.0
3490.0,2018.0,146.0
3491.0,2001.0,0.0
3491.0,2002.0,0.0
3491.0,2003.0,0.0
3491.0,2004.0,0.0
3491.0,2005.0,0.0
3491.0,2006.0,0.0
3491.0,2007.0,0.0
3491.0,2008.0,1.0
3491.0,2009.0,3.0
3491.0,2010.0,3.0
3491.0,2011.0,4.0
3491.0,2012.0,4.0
3491.0,2013.0,5.0
3491.0,2014.0,8.0
3491.0,2015.0,10.0
3491.0,2016.0,14.0
3491.0,2017.0,16.0
3491.0,2018.0,19.0
3494.0,2001.0,1.0
3494.0,2002.0,1.0
3494.0,2003.0,1.0
3494.0,2004.0,1.0
3494.0,2005.0,1.0
3494.0,2006.0,2.0
3494.0,2007.0,2.0
3494.0,2008.0,3.0
3494.0,2009.0,3.0
3494.0,2010.0,6.0
3494.0,2011.0,14.0
3494.0,2012.0,17.0
3494.0,2013.0,18.0
3494.0,2014.0,26.0
3494.0,2015.0,29.0
3494.0,2016.0,32.0
3494.0,2017.0,32.0
3494.0,2018.0,40.0
3496.0,2001.0,0.0
3496.0,2002.0,0.0
3496.0,2003.0,0.0
3496.0,2004.0,0.0
3496.0,2005.0,0.0
3496.0,2006.0,0.0
3496.0,2007.0,2.0
3496.0,2008.0,8.0
3496.0,2009.0,20.0
3496.0,2010.0,76.0
3496.0,2011.0,148.0
3496.0,2012.0,236.0
3496.0,2013.0,305.0
3496.0,2014.0,356.0
3496.0,2015.0,397.0
3496.0,2016.0,455.0
3496.0,2017.0,541.0
3496.0,2018.0,642.0
3498.0,2001.0,0.0
3498.0,2002.0,0.0
3498.0,2003.0,0.0
3498.0,2004.0,1.0
3498.0,2005.0,2.0
3498.0,2006.0,2.0
3498.0,2007.0,4.0
3498.0,2008.0,7.0
3498.0,2009.0,22.0
3498.0,2010.0,62.0
3498.0,2011.0,122.0
3498.0,2012.0,186.0
3498.0,2013.0,237.0
3498.0,2014.0,275.0
3498.0,2015.0,301.0
3498.0,2016.0,339.0
3498.0,2017.0,402.0
3498.0,2018.0,506.0
3500.0,2001.0,0.0
3500.0,2002.0,1.0
3500.0,2003.0,1.0
3500.0,2004.0,2.0
3500.0,2005.0,2.0
3500.0,2006.0,3.0
3500.0,2007.0,24.0
3500.0,2008.0,57.0
3500.0,2009.0,134.0
3500.0,2010.0,338.0
3500.0,2011.0,634.0
3500.0,2012.0,915.0
3500.0,2013.0,1127.0
3500.0,2014.0,1348.0
3500.0,2015.0,1520.0
3500.0,2016.0,1749.0
3500.0,2017.0,2073.0
3500.0,2018.0,2452.0
3501.0,2001.0,0.0
3501.0,2002.0,0.0
3501.0,2003.0,0.0
3501.0,2004.0,0.0
3501.0,2005.0,0.0
3501.0,2006.0,0.0
3501.0,2007.0,4.0
3501.0,2008.0,10.0
3501.0,2009.0,21.0
3501.0,2010.0,46.0
3501.0,2011.0,84.0
3501.0,2012.0,119.0
3501.0,2013.0,151.0
3501.0,2014.0,177.0
3501.0,2015.0,183.0
3501.0,2016.0,199.0
3501.0,2017.0,228.0
3501.0,2018.0,263.0
3502.0,2001.0,0.0
3502.0,2002.0,0.0
3502.0,2003.0,0.0
3502.0,2004.0,0.0
3502.0,2005.0,1.0
3502.0,2006.0,1.0
3502.0,2007.0,1.0
3502.0,2008.0,1.0
3502.0,2009.0,2.0
3502.0,2010.0,6.0
3502.0,2011.0,15.0
3502.0,2012.0,20.0
3502.0,2013.0,22.0
3502.0,2014.0,27.0
3502.0,2015.0,29.0
3502.0,2016.0,29.0
3502.0,2017.0,29.0
3502.0,2018.0,29.0
3505.0,2001.0,0.0
3505.0,2002.0,0.0
3505.0,2003.0,0.0
3505.0,2004.0,1.0
3505.0,2005.0,2.0
3505.0,2006.0,3.0
3505.0,2007.0,5.0
3505.0,2008.0,8.0
3505.0,2009.0,28.0
3505.0,2010.0,90.0
3505.0,2011.0,167.0
3505.0,2012.0,257.0
3505.0,2013.0,313.0
3505.0,2014.0,347.0
3505.0,2015.0,387.0
3505.0,2016.0,418.0
3505.0,2017.0,474.0
3505.0,2018.0,550.0
3507.0,2001.0,0.0
3507.0,2002.0,0.0
3507.0,2003.0,0.0
3507.0,2004.0,0.0
3507.0,2005.0,0.0
3507.0,2006.0,0.0
3507.0,2007.0,0.0
3507.0,2008.0,0.0
3507.0,2009.0,1.0
3507.0,2010.0,1.0
3507.0,2011.0,7.0
3507.0,2012.0,12.0
3507.0,2013.0,14.0
3507.0,2014.0,17.0
3507.0,2015.0,20.0
3507.0,2016.0,21.0
3507.0,2017.0,21.0
3507.0,2018.0,23.0
3509.0,2001.0,0.0
3509.0,2002.0,0.0
3509.0,2003.0,0.0
3509.0,2004.0,0.0
3509.0,2005.0,0.0
3509.0,2006.0,0.0
3509.0,2007.0,0.0
3509.0,2008.0,0.0
3509.0,2009.0,0.0
3509.0,2010.0,4.0
3509.0,2011.0,19.0
3509.0,2012.0,23.0
3509.0,2013.0,24.0
3509.0,2014.0,24.0
3509.0,2015.0,30.0
3509.0,2016.0,32.0
3509.0,2017.0,35.0
3509.0,2018.0,37.0
3512.0,2001.0,0.0
3512.0,2002.0,0.0
3512.0,2003.0,0.0
3512.0,2004.0,0.0
3512.0,2005.0,0.0
3512.0,2006.0,0.0
3512.0,2007.0,2.0
3512.0,2008.0,2.0
3512.0,2009.0,3.0
3512.0,2010.0,7.0
3512.0,2011.0,15.0
3512.0,2012.0,27.0
3512.0,2013.0,35.0
3512.0,2014.0,41.0
3512.0,2015.0,46.0
3512.0,2016.0,48.0
3512.0,2017.0,49.0
3512.0,2018.0,52.0
3515.0,2001.0,0.0
3515.0,2002.0,0.0
3515.0,2003.0,0.0
3515.0,2004.0,0.0
3515.0,2005.0,0.0
3515.0,2006.0,0.0
3515.0,2007.0,0.0
3515.0,2008.0,3.0
3515.0,2009.0,7.0
3515.0,2010.0,34.0
3515.0,2011.0,59.0
3515.0,2012.0,86.0
3515.0,2013.0,106.0
3515.0,2014.0,126.0
3515.0,2015.0,146.0
3515.0,2016.0,160.0
3515.0,2017.0,188.0
3515.0,2018.0,229.0
3516.0,2001.0,0.0
3516.0,2002.0,0.0
3516.0,2003.0,0.0
3516.0,2004.0,0.0
3516.0,2005.0,0.0
3516.0,2006.0,0.0
3516.0,2007.0,0.0
3516.0,2008.0,0.0
3516.0,2009.0,8.0
3516.0,2010.0,28.0
3516.0,2011.0,52.0
3516.0,2012.0,61.0
3516.0,2013.0,64.0
3516.0,2014.0,72.0
3516.0,2015.0,79.0
3516.0,2016.0,90.0
3516.0,2017.0,97.0
3516.0,2018.0,105.0
3517.0,2001.0,0.0
3517.0,2002.0,0.0
3517.0,2003.0,0.0
3517.0,2004.0,0.0
3517.0,2005.0,0.0
3517.0,2006.0,1.0
3517.0,2007.0,3.0
3517.0,2008.0,6.0
3517.0,2009.0,21.0
3517.0,2010.0,74.0
3517.0,2011.0,105.0
3517.0,2012.0,128.0
3517.0,2013.0,143.0
3517.0,2014.0,159.0
3517.0,2015.0,179.0
3517.0,2016.0,208.0
3517.0,2017.0,236.0
3517.0,2018.0,252.0
3518.0,2001.0,0.0
3518.0,2002.0,0.0
3518.0,2003.0,0.0
3518.0,2004.0,4.0
3518.0,2005.0,4.0
3518.0,2006.0,4.0
3518.0,2007.0,4.0
3518.0,2008.0,8.0
3518.0,2009.0,22.0
3518.0,2010.0,49.0
3518.0,2011.0,82.0
3518.0,2012.0,104.0
3518.0,2013.0,119.0
3518.0,2014.0,145.0
3518.0,2015.0,168.0
3518.0,2016.0,180.0
3518.0,2017.0,204.0
3518.0,2018.0,217.0
3520.0,2001.0,0.0
3520.0,2002.0,0.0
3520.0,2003.0,0.0
3520.0,2004.0,0.0
3520.0,2005.0,0.0
3520.0,2006.0,0.0
3520.0,2007.0,0.0
3520.0,2008.0,0.0
3520.0,2009.0,0.0
3520.0,2010.0,6.0
3520.0,2011.0,8.0
3520.0,2012.0,11.0
3520.0,2013.0,13.0
3520.0,2014.0,15.0
3520.0,2015.0,19.0
3520.0,2016.0,23.0
3520.0,2017.0,30.0
3520.0,2018.0,33.0
3521.0,2001.0,0.0
3521.0,2002.0,0.0
3521.0,2003.0,0.0
3521.0,2004.0,0.0
3521.0,2005.0,0.0
3521.0,2006.0,0.0
3521.0,2007.0,0.0
3521.0,2008.0,1.0
3521.0,2009.0,9.0
3521.0,2010.0,22.0
3521.0,2011.0,28.0
3521.0,2012.0,37.0
3521.0,2013.0,48.0
3521.0,2014.0,55.0
3521.0,2015.0,71.0
3521.0,2016.0,78.0
3521.0,2017.0,87.0
3521.0,2018.0,102.0
3522.0,2001.0,0.0
3522.0,2002.0,0.0
3522.0,2003.0,0.0
3522.0,2004.0,0.0
3522.0,2005.0,0.0
3522.0,2006.0,0.0
3522.0,2007.0,1.0
3522.0,2008.0,1.0
3522.0,2009.0,1.0
3522.0,2010.0,7.0
3522.0,2011.0,20.0
3522.0,2012.0,29.0
3522.0,2013.0,31.0
3522.0,2014.0,43.0
3522.0,2015.0,49.0
3522.0,2016.0,52.0
3522.0,2017.0,56.0
3522.0,2018.0,61.0
3523.0,2001.0,0.0
3523.0,2002.0,0.0
3523.0,2003.0,0.0
3523.0,2004.0,1.0
3523.0,2005.0,1.0
3523.0,2006.0,2.0
3523.0,2007.0,10.0
3523.0,2008.0,16.0
3523.0,2009.0,48.0
3523.0,2010.0,152.0
3523.0,2011.0,263.0
3523.0,2012.0,343.0
3523.0,2013.0,402.0
3523.0,2014.0,453.0
3523.0,2015.0,485.0
3523.0,2016.0,544.0
3523.0,2017.0,613.0
3523.0,2018.0,686.0
3525.0,2001.0,0.0
3525.0,2002.0,0.0
3525.0,2003.0,0.0
3525.0,2004.0,0.0
3525.0,2005.0,0.0
3525.0,2006.0,0.0
3525.0,2007.0,0.0
3525.0,2008.0,1.0
3525.0,2009.0,19.0
3525.0,2010.0,30.0
3525.0,2011.0,68.0
3525.0,2012.0,102.0
3525.0,2013.0,135.0
3525.0,2014.0,152.0
3525.0,2015.0,162.0
3525.0,2016.0,174.0
3525.0,2017.0,196.0
3525.0,2018.0,222.0
3527.0,2001.0,0.0
3527.0,2002.0,0.0
3527.0,2003.0,0.0
3527.0,2004.0,0.0
3527.0,2005.0,0.0
3527.0,2006.0,0.0
3527.0,2007.0,1.0
3527.0,2008.0,1.0
3527.0,2009.0,3.0
3527.0,2010.0,19.0
3527.0,2011.0,44.0
3527.0,2012.0,55.0
3527.0,2013.0,64.0
3527.0,2014.0,68.0
3527.0,2015.0,75.0
3527.0,2016.0,84.0
3527.0,2017.0,94.0
3527.0,2018.0,105.0
3531.0,2001.0,0.0
3531.0,2002.0,0.0
3531.0,2003.0,0.0
3531.0,2004.0,0.0
3531.0,2005.0,0.0
3531.0,2006.0,0.0
3531.0,2007.0,0.0
3531.0,2008.0,0.0
3531.0,2009.0,1.0
3531.0,2010.0,5.0
3531.0,2011.0,9.0
3531.0,2012.0,9.0
3531.0,2013.0,11.0
3531.0,2014.0,12.0
3531.0,2015.0,15.0
3531.0,2016.0,20.0
3531.0,2017.0,21.0
3531.0,2018.0,22.0
3533.0,2001.0,0.0
3533.0,2002.0,0.0
3533.0,2003.0,0.0
3533.0,2004.0,0.0
3533.0,2005.0,0.0
3533.0,2006.0,0.0
3533.0,2007.0,1.0
3533.0,2008.0,2.0
3533.0,2009.0,3.0
3533.0,2010.0,25.0
3533.0,2011.0,53.0
3533.0,2012.0,61.0
3533.0,2013.0,65.0
3533.0,2014.0,70.0
3533.0,2015.0,82.0
3533.0,2016.0,91.0
3533.0,2017.0,101.0
3533.0,2018.0,108.0
3537.0,2001.0,0.0
3537.0,2002.0,0.0
3537.0,2003.0,0.0
3537.0,2004.0,0.0
3537.0,2005.0,0.0
3537.0,2006.0,0.0
3537.0,2007.0,0.0
3537.0,2008.0,0.0
3537.0,2009.0,3.0
3537.0,2010.0,28.0
3537.0,2011.0,51.0
3537.0,2012.0,72.0
3537.0,2013.0,87.0
3537.0,2014.0,100.0
3537.0,2015.0,109.0
3537.0,2016.0,116.0
3537.0,2017.0,134.0
3537.0,2018.0,140.0
3539.0,2001.0,0.0
3539.0,2002.0,0.0
3539.0,2003.0,0.0
3539.0,2004.0,0.0
3539.0,2005.0,0.0
3539.0,2006.0,0.0
3539.0,2007.0,0.0
3539.0,2008.0,0.0
3539.0,2009.0,0.0
3539.0,2010.0,0.0
3539.0,2011.0,0.0
3539.0,2012.0,0.0
3539.0,2013.0,0.0
3539.0,2014.0,0.0
3539.0,2015.0,0.0
3539.0,2016.0,0.0
3539.0,2017.0,0.0
3539.0,2018.0,0.0
3540.0,2001.0,0.0
3540.0,2002.0,0.0
3540.0,2003.0,0.0
3540.0,2004.0,1.0
3540.0,2005.0,1.0
3540.0,2006.0,1.0
3540.0,2007.0,1.0
3540.0,2008.0,1.0
3540.0,2009.0,2.0
3540.0,2010.0,21.0
3540.0,2011.0,27.0
3540.0,2012.0,32.0
3540.0,2013.0,35.0
3540.0,2014.0,42.0
3540.0,2015.0,46.0
3540.0,2016.0,48.0
3540.0,2017.0,51.0
3540.0,2018.0,56.0
3542.0,2001.0,0.0
3542.0,2002.0,0.0
3542.0,2003.0,0.0
3542.0,2004.0,0.0
3542.0,2005.0,0.0
3542.0,2006.0,0.0
3542.0,2007.0,0.0
3542.0,2008.0,0.0
3542.0,2009.0,1.0
3542.0,2010.0,2.0
3542.0,2011.0,3.0
3542.0,2012.0,5.0
3542.0,2013.0,7.0
3542.0,2014.0,7.0
3542.0,2015.0,9.0
3542.0,2016.0,16.0
3542.0,2017.0,18.0
3542.0,2018.0,23.0
3544.0,2001.0,0.0
3544.0,2002.0,0.0
3544.0,2003.0,0.0
3544.0,2004.0,0.0
3544.0,2005.0,0.0
3544.0,2006.0,0.0
3544.0,2007.0,0.0
3544.0,2008.0,0.0
3544.0,2009.0,1.0
3544.0,2010.0,11.0
3544.0,2011.0,16.0
3544.0,2012.0,17.0
3544.0,2013.0,20.0
3544.0,2014.0,21.0
3544.0,2015.0,29.0
3544.0,2016.0,34.0
3544.0,2017.0,39.0
3544.0,2018.0,43.0
3546.0,2001.0,0.0
3546.0,2002.0,0.0
3546.0,2003.0,0.0
3546.0,2004.0,0.0
3546.0,2005.0,0.0
3546.0,2006.0,0.0
3546.0,2007.0,0.0
3546.0,2008.0,0.0
3546.0,2009.0,1.0
3546.0,2010.0,14.0
3546.0,2011.0,27.0
3546.0,2012.0,34.0
3546.0,2013.0,41.0
3546.0,2014.0,46.0
3546.0,2015.0,48.0
3546.0,2016.0,52.0
3546.0,2017.0,61.0
3546.0,2018.0,67.0
3549.0,2001.0,0.0
3549.0,2002.0,0.0
3549.0,2003.0,0.0
3549.0,2004.0,0.0
3549.0,2005.0,0.0
3549.0,2006.0,0.0
3549.0,2007.0,0.0
3549.0,2008.0,1.0
3549.0,2009.0,12.0
3549.0,2010.0,36.0
3549.0,2011.0,51.0
3549.0,2012.0,86.0
3549.0,2013.0,115.0
3549.0,2014.0,129.0
3549.0,2015.0,142.0
3549.0,2016.0,162.0
3549.0,2017.0,186.0
3549.0,2018.0,217.0
3550.0,2001.0,0.0
3550.0,2002.0,0.0
3550.0,2003.0,1.0
3550.0,2004.0,2.0
3550.0,2005.0,3.0
3550.0,2006.0,5.0
3550.0,2007.0,14.0
3550.0,2008.0,60.0
3550.0,2009.0,272.0
3550.0,2010.0,858.0
3550.0,2011.0,1357.0
3550.0,2012.0,1726.0
3550.0,2013.0,1968.0
3550.0,2014.0,2221.0
3550.0,2015.0,2355.0
3550.0,2016.0,2529.0
3550.0,2017.0,2781.0
3550.0,2018.0,3205.0
3551.0,2001.0,0.0
3551.0,2002.0,1.0
3551.0,2003.0,1.0
3551.0,2004.0,6.0
3551.0,2005.0,6.0
3551.0,2006.0,8.0
3551.0,2007.0,16.0
3551.0,2008.0,59.0
3551.0,2009.0,182.0
3551.0,2010.0,750.0
3551.0,2011.0,1271.0
3551.0,2012.0,1740.0
3551.0,2013.0,2045.0
3551.0,2014.0,2333.0
3551.0,2015.0,2550.0
3551.0,2016.0,2786.0
3551.0,2017.0,3132.0
3551.0,2018.0,3693.0
3552.0,2001.0,0.0
3552.0,2002.0,0.0
3552.0,2003.0,0.0
3552.0,2004.0,0.0
3552.0,2005.0,0.0
3552.0,2006.0,0.0
3552.0,2007.0,1.0
3552.0,2008.0,1.0
3552.0,2009.0,4.0
3552.0,2010.0,6.0
3552.0,2011.0,10.0
3552.0,2012.0,16.0
3552.0,2013.0,18.0
3552.0,2014.0,20.0
3552.0,2015.0,20.0
3552.0,2016.0,21.0
3552.0,2017.0,22.0
3552.0,2018.0,22.0
3554.0,2001.0,0.0
3554.0,2002.0,0.0
3554.0,2003.0,0.0
3554.0,2004.0,0.0
3554.0,2005.0,0.0
3554.0,2006.0,0.0
3554.0,2007.0,1.0
3554.0,2008.0,1.0
3554.0,2009.0,1.0
3554.0,2010.0,1.0
3554.0,2011.0,1.0
3554.0,2012.0,2.0
3554.0,2013.0,2.0
3554.0,2014.0,2.0
3554.0,2015.0,2.0
3554.0,2016.0,2.0
3554.0,2017.0,2.0
3554.0,2018.0,2.0
3555.0,2001.0,0.0
3555.0,2002.0,0.0
3555.0,2003.0,0.0
3555.0,2004.0,0.0
3555.0,2005.0,0.0
3555.0,2006.0,2.0
3555.0,2007.0,7.0
3555.0,2008.0,16.0
3555.0,2009.0,57.0
3555.0,2010.0,367.0
3555.0,2011.0,623.0
3555.0,2012.0,855.0
3555.0,2013.0,1011.0
3555.0,2014.0,1153.0
3555.0,2015.0,1257.0
3555.0,2016.0,1338.0
3555.0,2017.0,1453.0
3555.0,2018.0,1690.0
3556.0,2001.0,0.0
3556.0,2002.0,0.0
3556.0,2003.0,0.0
3556.0,2004.0,0.0
3556.0,2005.0,0.0
3556.0,2006.0,1.0
3556.0,2007.0,3.0
3556.0,2008.0,14.0
3556.0,2009.0,40.0
3556.0,2010.0,269.0
3556.0,2011.0,460.0
3556.0,2012.0,617.0
3556.0,2013.0,745.0
3556.0,2014.0,843.0
3556.0,2015.0,902.0
3556.0,2016.0,966.0
3556.0,2017.0,1076.0
3556.0,2018.0,1226.0
3557.0,2001.0,0.0
3557.0,2002.0,0.0
3557.0,2003.0,0.0
3557.0,2004.0,0.0
3557.0,2005.0,0.0
3557.0,2006.0,0.0
3557.0,2007.0,0.0
3557.0,2008.0,1.0
3557.0,2009.0,4.0
3557.0,2010.0,18.0
3557.0,2011.0,31.0
3557.0,2012.0,41.0
3557.0,2013.0,50.0
3557.0,2014.0,69.0
3557.0,2015.0,77.0
3557.0,2016.0,80.0
3557.0,2017.0,91.0
3557.0,2018.0,109.0
3558.0,2001.0,0.0
3558.0,2002.0,0.0
3558.0,2003.0,0.0
3558.0,2004.0,0.0
3558.0,2005.0,0.0
3558.0,2006.0,0.0
3558.0,2007.0,0.0
3558.0,2008.0,0.0
3558.0,2009.0,7.0
3558.0,2010.0,30.0
3558.0,2011.0,61.0
3558.0,2012.0,85.0
3558.0,2013.0,102.0
3558.0,2014.0,113.0
3558.0,2015.0,123.0
3558.0,2016.0,133.0
3558.0,2017.0,141.0
3558.0,2018.0,154.0
3559.0,2001.0,0.0
3559.0,2002.0,0.0
3559.0,2003.0,0.0
3559.0,2004.0,0.0
3559.0,2005.0,0.0
3559.0,2006.0,0.0
3559.0,2007.0,0.0
3559.0,2008.0,0.0
3559.0,2009.0,9.0
3559.0,2010.0,11.0
3559.0,2011.0,15.0
3559.0,2012.0,25.0
3559.0,2013.0,29.0
3559.0,2014.0,34.0
3559.0,2015.0,38.0
3559.0,2016.0,43.0
3559.0,2017.0,46.0
3559.0,2018.0,52.0
3561.0,2001.0,0.0
3561.0,2002.0,0.0
3561.0,2003.0,0.0
3561.0,2004.0,0.0
3561.0,2005.0,1.0
3561.0,2006.0,1.0
3561.0,2007.0,2.0
3561.0,2008.0,4.0
3561.0,2009.0,41.0
3561.0,2010.0,148.0
3561.0,2011.0,267.0
3561.0,2012.0,383.0
3561.0,2013.0,440.0
3561.0,2014.0,472.0
3561.0,2015.0,526.0
