Unnamed: 0,postcode,year,total_income,viable_buildings,total_buildings,num_installs,average_income,install_percent,cum_install,viable_avg,solar_pen,solar_pen_cum,solar_pen_cum_n,average_income_n
5455,3580,2008,12837762.0,416.0,432.0,0.0,29717.041666666668,0.0,2.0,437.77777777777777,0.0,0.004568527918781726,0.003397772981954872,0.004669917090852077
5456,3581,2008,2095994.0,127.0,128.0,0.0,16374.953125,0.0,1.0,106.77777777777777,0.0,0.009365244536940688,0.006965257829813838,0.002184226015672214
5457,3584,2008,16076161.0,586.0,620.0,0.0,25929.29193548387,0.0,0.0,547.1111111111111,0.0,0.0,0.0,0.0039642422879594946
5458,3585,2008,217274077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5459,3586,2008,6586358.0,186.0,201.0,0.0,32767.95024875622,0.0,0.0,188.0,0.0,0.0,0.0,0.005238315075171128
5460,3588,2008,5526614.0,121.0,121.0,0.0,45674.49586776859,0.0,0.0,128.88888888888889,0.0,0.0,0.0,0.007642862545860693
5461,3589,2008,7517175.0,237.0,248.0,0.0,30311.189516129038,0.0,0.0,245.66666666666666,0.0,0.0,0.0,0.00478060950622121
5462,3590,2008,6714482.0,114.0,113.0,0.0,59420.19469026549,0.0,0.0,107.27777777777777,0.0,0.0,0.0,0.010203748030804621
5463,3594,2008,9384921.0,237.0,269.0,0.0,34888.18215613383,0.0,0.0,235.88888888888889,0.0,0.0,0.0,0.0056333238110988955
5464,3595,2008,7805220.0,224.0,256.0,0.0,30489.140625,0.0,0.0,220.05555555555554,0.0,0.0,0.0,0.00481376259778986
5465,3597,2008,8349186.0,242.0,281.0,1.0,29712.40569395018,0.0041322314049586,1.0,226.55555555555554,0.004132231404958678,0.004413928396272683,0.0032827919443114756,0.004669053388293803
5466,3608,2008,37893432.0,1194.0,1343.0,4.0,28215.51154132539,0.0033500837520938,7.0,1228.8333333333333,0.0033500837520938024,0.005696460056964601,0.004236655311827631,0.004390175278315111
5467,3610,2008,24475619.0,605.0,662.0,15.0,36972.23413897281,0.024793388429752,18.0,613.8888888888889,0.024793388429752067,0.02932126696832579,0.021807245238030723,0.006021592064436887
5468,3612,2008,22695048.0,915.0,960.0,10.0,23640.675,0.0109289617486338,14.0,939.4444444444445,0.01092896174863388,0.014902424600827913,0.011083451075377334,0.0035378626643142214
5469,3613,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5470,3614,2008,17034279.0,297.0,298.0,8.0,57162.0100671141,0.0269360269360269,9.0,314.8333333333333,0.026936026936026935,0.028586553732133407,0.021260813470993428,0.00978303808375651
5471,3616,2008,97630313.0,1917.0,2095.0,28.0,46601.58138424821,0.0146061554512258,31.0,1992.888888888889,0.014606155451225874,0.015555307760927744,0.011569022971007138,0.007815582745329105
5472,3618,2008,10791427.0,300.0,310.0,2.0,34811.05483870968,0.0066666666666666,2.0,300.77777777777777,0.006666666666666667,0.0066494274104174364,0.004945410250795048,0.0056189546451339825
5473,3619,2008,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5474,3620,2008,130629277.0,3061.0,3417.0,86.0,38229.22944103014,0.0280953936622018,89.0,3057.8333333333335,0.028095393662201894,0.029105575843462145,0.021646828252617056,0.006255775940080439
5475,3621,2008,35990208.0,816.0,880.0,22.0,40897.96363636364,0.0269607843137254,23.0,814.5555555555555,0.02696078431372549,0.028236256990860728,0.021000285610745496,0.006752973118067321
5476,3622,2008,6733535.0,140.0,138.0,0.0,48793.73188405797,0.0,0.0,159.27777777777777,0.0,0.0,0.0,0.008223990238339755
5477,3623,2008,16240700.0,412.0,440.0,5.0,36910.681818181816,0.012135922330097,5.0,413.8333333333333,0.012135922330097087,0.012082158679017319,0.008985921297423947,0.006010124590362722
5478,3624,2008,7499258.0,253.0,254.0,6.0,29524.63779527559,0.0237154150197628,6.0,252.66666666666666,0.023715415019762844,0.0237467018469657,0.017661247425992344,0.004634071384652985
5479,3629,2008,155604191.0,3195.0,3845.0,21.0,40469.23042912874,0.0065727699530516,21.0,3395.6111111111113,0.006572769953051643,0.00618445378838697,0.004599593208994389,0.006673098194172992
5480,3630,2008,527191507.0,10437.0,12011.0,37.0,43892.39089168263,0.0035450800038325,42.0,11089.722222222223,0.003545080003832519,0.003787290534278486,0.002816739588978244,0.0073108483772950615
5481,3631,2008,189134611.0,3210.0,3396.0,23.0,55693.34835100118,0.0071651090342679,27.0,3389.722222222222,0.0071651090342679125,0.007965254445628124,0.005924036545445534,0.009509419803619973
5482,3632,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5483,3633,2008,14762263.0,218.0,241.0,3.0,61254.20331950208,0.0137614678899082,3.0,217.88888888888889,0.013761467889908258,0.013768485466598675,0.010240101133785463,0.010545432083287065
5484,3634,2008,34208878.0,689.0,700.0,4.0,48869.82571428571,0.0058055152394775,4.0,701.4444444444445,0.005805515239477504,0.005702518612387138,0.004241161270046632,0.008238166860993898
5485,3635,2008,8569791.0,214.0,221.0,4.0,38777.33484162896,0.0186915887850467,5.0,199.44444444444446,0.018691588785046728,0.025069637883008356,0.018645160931618655,0.00635789044024071
5486,3636,2008,81939204.0,2228.0,2498.0,26.0,32801.92313851081,0.011669658886894,29.0,2231.8888888888887,0.011669658886894075,0.01299347836909444,0.009663701421769396,0.005244644377258828
5487,3637,2008,6945655.0,270.0,276.0,0.0,25165.416666666668,0.0,1.0,257.3333333333333,0.0,0.003886010362694301,0.0028901609561533237,0.0038219288913484755
5488,3638,2008,31645278.0,736.0,794.0,4.0,39855.51385390428,0.0054347826086956,7.0,738.0,0.005434782608695652,0.009485094850948509,0.007054394673465475,0.006558760037222429
5489,3639,2008,6834542.0,365.0,408.0,0.0,16751.32843137255,0.0,4.0,373.3888888888889,0.0,0.010712691563755393,0.007967401011100845,0.0022543464272589495
5490,3640,2008,15647342.0,363.0,364.0,2.0,42987.203296703294,0.0055096418732782,3.0,341.1666666666667,0.005509641873278237,0.008793356130923302,0.006539924547582899,0.0071422078590450905
5491,3641,2008,18705751.0,425.0,449.0,1.0,41660.9153674833,0.0023529411764705,2.0,427.6666666666667,0.002352941176470588,0.0046765393608729534,0.0034781048451291746,0.00689511445545349
5492,3644,2008,142530202.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
5493,3646,2008,9454837.0,369.0,372.0,2.0,25416.22849462365,0.005420054200542,2.0,331.44444444444446,0.005420054200542005,0.006034193764666443,0.0044878396074093845,0.00386865626243099
5494,3649,2008,7221134.0,199.0,206.0,2.0,35054.04854368932,0.0100502512562814,2.0,206.55555555555554,0.010050251256281407,0.009682625067240453,0.007201304760033457,0.005664225464759149
5495,3658,2008,103643936.0,2188.0,2260.0,2.0,45860.14867256637,0.0009140767824497,9.0,2235.3333333333335,0.0009140767824497258,0.004026245153593796,0.0029944584436852506,0.007677450498003776
5496,3659,2008,15046697.0,522.0,542.0,1.0,27761.433579335797,0.0019157088122605,5.0,519.0,0.0019157088122605363,0.009633911368015413,0.007165074688986402,0.004305578512671672
5497,3660,2008,126265841.0,3200.0,3503.0,3.0,36045.058806737085,0.0009375,7.0,3213.777777777778,0.0009375,0.0021781219748305907,0.0016199450083376327,0.005848855131889341
5498,3661,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5499,3662,2008,0.0,341.0,341.0,0.0,0.0,0.0,0.0,335.72222222222223,0.0,0.0,0.0,0.0
5500,3664,2008,19708589.0,407.0,414.0,2.0,47605.28743961352,0.0049140049140049,3.0,406.55555555555554,0.004914004914004914,0.0073790653183930036,0.0054880673198560515,0.008002577695642476
5501,3665,2008,5520166.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
5502,3666,2008,72483491.0,2243.0,2393.0,13.0,30289.7998328458,0.0057958091841284,24.0,2246.277777777778,0.0057958091841284,0.010684341997873024,0.007946316453729693,0.004776624512067407
5503,3669,2008,18907511.0,554.0,575.0,3.0,32882.62782608696,0.0054151624548736,11.0,607.5,0.005415162454873646,0.01810699588477366,0.013466802106806048,0.005259680023365263
5504,3670,2008,9023993.0,240.0,244.0,0.0,36983.57786885246,0.0,2.0,224.16666666666666,0.0,0.008921933085501859,0.00663555169710146,0.006023705452309636
5505,3672,2008,178065609.0,4084.0,4502.0,4.0,39552.55641936917,0.0009794319294809,8.0,4080.9444444444443,0.0009794319294809011,0.0019603305335094,0.0014579659445827838,0.006502317705211849
5506,3673,2008,32364546.0,1056.0,1062.0,1.0,30475.090395480227,0.0009469696969696,3.0,1075.8333333333333,0.000946969696969697,0.0027885360185902403,0.0020739311462280707,0.004811144976866984
5507,3675,2008,35447662.0,779.0,799.0,2.0,44365.0337922403,0.0025673940949935,5.0,834.6666666666666,0.0025673940949935813,0.005990415335463259,0.004455280068191626,0.007398903874453122
5508,3676,2008,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5509,3677,2008,319841416.0,6533.0,7452.0,7.0,42920.21148684917,0.0010714832389407,10.0,6928.388888888889,0.0010714832389407624,0.001443336995132747,0.0010734598831620462,0.007129726983705034
5510,3678,2008,120225320.0,2625.0,2699.0,6.0,44544.39422008152,0.0022857142857142,16.0,2597.277777777778,0.002285714285714286,0.006160296036448418,0.004581626249330177,0.0074323195284815785
5511,3682,2008,10215497.0,297.0,302.0,1.0,33826.14900662252,0.0033670033670033,3.0,291.5,0.003367003367003367,0.010291595197255575,0.007654217009092165,0.005435462260934453
5512,3683,2008,31601419.0,710.0,750.0,1.0,42135.225333333336,0.0014084507042253,6.0,711.5,0.0014084507042253522,0.008432888264230498,0.006271832067885778,0.006983480534369873
5513,3685,2008,58010818.0,1000.0,1111.0,3.0,52214.957695769575,0.003,8.0,1039.8333333333333,0.003,0.007693540631511461,0.005721953539093742,0.008861379987312611
5514,3687,2008,18413205.0,342.0,365.0,4.0,50447.13698630137,0.0116959064327485,4.0,345.1666666666667,0.011695906432748537,0.01158860453887011,0.008618847931049216,0.008532027041833331
5515,3688,2008,28481917.0,440.0,443.0,2.0,64293.26636568849,0.0045454545454545,8.0,438.6666666666667,0.004545454545454545,0.0182370820668693,0.01356355172127882,0.011111623191015304
5516,3689,2008,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5517,3690,2008,631927967.0,11321.0,12645.0,19.0,49974.532779754845,0.0016782969702323,34.0,12036.388888888889,0.0016782969702323117,0.002824767487480095,0.002100877748783433,0.008443978753543498
5518,3691,2008,167155910.0,0.0,0.0,15.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0
5519,3693,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5520,3695,2008,9519245.0,177.0,180.0,0.0,52884.694444444445,0.0,0.0,175.72222222222223,0.0,0.0,0.0,0.008986154954417808
5521,3697,2008,9395351.0,277.0,298.0,0.0,31528.02348993289,0.0,2.0,275.1111111111111,0.0,0.007269789983844911,0.005406795455937882,0.0050073111458643575
5522,3698,2008,15994697.0,491.0,534.0,1.0,29952.616104868917,0.0020366598778004,6.0,476.94444444444446,0.002036659877800407,0.012580081537565522,0.00935624383149833,0.004713805667723018
5523,3699,2008,21462277.0,599.0,726.0,0.0,29562.365013774102,0.0,0.0,589.5,0.0,0.0,0.0,0.004641100135063405
5524,3700,2008,26949208.0,519.0,540.0,7.0,49905.94074074074,0.0134874759152215,8.0,537.1111111111111,0.01348747591522158,0.014894497310715763,0.011077555274226061,0.008431199748317046
5525,3701,2008,14125344.0,649.0,660.0,2.0,21402.036363636365,0.0030816640986132,3.0,649.6111111111111,0.0030816640986132513,0.004618147609681006,0.0034346768704957313,0.003120794222474396
5526,3705,2008,3896878.0,210.0,214.0,1.0,18209.71028037383,0.0047619047619047,1.0,175.05555555555554,0.004761904761904762,0.005712472231037766,0.004248564122152395,0.0025260495219390534
5527,3707,2008,29110393.0,0.0,0.0,9.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
5528,3709,2008,4998881.0,163.0,171.0,0.0,29233.222222222223,0.0,3.0,159.83333333333334,0.0,0.018769551616266943,0.013959567829929295,0.004579779353323331
5529,3711,2008,6824374.0,225.0,230.0,0.0,29671.191304347827,0.0,3.0,272.3333333333333,0.0,0.011015911872705019,0.008192916492596203,0.004661374962230026
5530,3712,2008,7322347.0,122.0,136.0,1.0,53840.78676470588,0.0081967213114754,4.0,125.55555555555556,0.00819672131147541,0.03185840707964602,0.023694204511331318,0.009164279251831966
5531,3713,2008,11994780.0,870.0,929.0,2.0,12911.496232508072,0.0022988505747126,20.0,872.2222222222222,0.0022988505747126436,0.022929936305732486,0.017053790508155663,0.001538968426498553
5532,3714,2008,61449933.0,1628.0,1769.0,1.0,34737.10175240249,0.0006142506142506,12.0,1661.4444444444443,0.0006142506142506142,0.007222630910185247,0.005371721613951259,0.005605176852696035
5533,3715,2008,4477228.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
5534,3717,2008,41849140.0,1337.0,1411.0,4.0,29659.20623671155,0.0029917726252804,14.0,1323.9444444444443,0.0029917726252804786,0.010574461835424449,0.007864594758282521,0.00465914209025006
5535,3719,2008,5221029.0,211.0,218.0,0.0,23949.674311926607,0.0,3.0,181.27777777777777,0.0,0.0165491878639289,0.01230820614364284,0.003595430625244328
5536,3720,2008,7492828.0,708.0,733.0,1.0,10222.139154160985,0.001412429378531,4.0,716.0555555555555,0.0014124293785310734,0.005586158740010862,0.004154620389138706,0.0010379291126952823
5537,3722,2008,82193164.0,1872.0,2021.0,3.0,40669.551707075705,0.0016025641025641,6.0,1936.8333333333333,0.0016025641025641025,0.0030978401170295156,0.002303971353395094,0.006710418948806449
5538,3723,2008,33553684.0,2468.0,2958.0,1.0,11343.368492224476,0.0004051863857374,12.0,2492.9444444444443,0.0004051863857374392,0.00481358500657411,0.003580030454545637,0.0012468191789057179
5539,3724,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5540,3725,2008,10671143.0,171.0,178.0,0.0,59950.24157303371,0.0,1.0,211.16666666666666,0.0,0.004735595895816891,0.0035220272425420143,0.010302498147910297
5541,3726,2008,5732791.0,278.0,283.0,1.0,20257.212014134275,0.0035971223021582,1.0,210.66666666666666,0.0035971223021582736,0.004746835443037975,0.003530386484415136,0.0029075082995606767
5542,3727,2008,3630495.0,207.0,207.0,0.0,17538.623188405796,0.0,1.0,200.22222222222223,0.0,0.004994450610432852,0.003714546489706491,0.0024010229798078187
5543,3728,2008,8194264.0,343.0,348.0,1.0,23546.735632183907,0.0029154518950437,2.0,342.72222222222223,0.0029154518950437317,0.005835629761711785,0.004340160657773446,0.0035203613377820762
5544,3730,2008,132068557.0,3193.0,3717.0,5.0,35530.954264191554,0.001565925461948,10.0,3378.5,0.0015659254619480112,0.002959893443836022,0.0022013756185194277,0.005753075144436551
5545,3732,2008,10277797.0,239.0,245.0,0.0,41950.191836734695,0.0,1.0,264.0,0.0,0.003787878787878788,0.0028171770936241992,0.0069490079621284135
5546,3733,2008,3836659.0,186.0,189.0,0.0,20299.78306878307,0.0,1.0,150.33333333333334,0.0,0.0066518847006651885,0.0049472378229498135,0.002915439478421545
5547,3735,2008,12636582.0,298.0,307.0,1.0,41161.50488599348,0.0033557046979865,2.0,305.27777777777777,0.003355704697986577,0.006551410373066424,0.0048725115737587605,0.00680207203763309
5548,3737,2008,78366889.0,1912.0,2030.0,2.0,38604.37881773399,0.0010460251046025,6.0,1965.7777777777778,0.0010460251046025104,0.003052226995252091,0.0022700472895493206,0.006325667955458682
5549,3740,2008,15440381.0,478.0,506.0,1.0,30514.58695652174,0.002092050209205,4.0,493.6111111111111,0.0020920502092050207,0.008103545301069218,0.006026888260620009,0.004818503363747313
5550,3741,2008,51706616.0,1584.0,2210.0,1.0,23396.65882352941,0.0006313131313131,9.0,1577.611111111111,0.0006313131313131314,0.005704827974786069,0.004242878823119335,0.0034924013536537326
5551,3744,2008,5986604.0,243.0,252.0,0.0,23756.36507936508,0.0,1.0,272.22222222222223,0.0,0.003673469387755102,0.0027320868467147334,0.0035594162461890957
5552,3746,2008,7075415.0,118.0,124.0,2.0,57059.79838709677,0.0169491525423728,5.0,133.22222222222223,0.01694915254237288,0.03753127606338615,0.02791331432214803,0.00976399558827278
5553,3747,2008,77588709.0,1772.0,1875.0,5.0,41380.6448,0.0028216704288939,22.0,1817.9444444444443,0.0028216704288939053,0.012101579928490664,0.009000365555598456,0.006842898788764337
5554,3749,2008,37922330.0,734.0,774.0,5.0,48995.25839793282,0.0068119891008174,12.0,766.7777777777778,0.006811989100817439,0.015649905810752065,0.01163937882820072,0.00826153553384476
5555,3750,2008,9486440.0,167.0,167.0,0.0,56805.02994011976,0.0,0.0,1022.0555555555555,0.0,0.0,0.0,0.009716531081279702
5556,3751,2008,6544155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5557,3752,2008,384657469.0,5086.0,5213.0,6.0,73788.11989257626,0.001179709005112,8.0,5415.777777777777,0.0011797090051120724,0.0014771654835665342,0.0010986193056421317,0.012880557087550273
5558,3753,2008,14378066.0,380.0,391.0,1.0,36772.547314578005,0.0026315789473684,1.0,524.1111111111111,0.002631578947368421,0.001907992368030528,0.0014190402320227048,0.005984389511352408
5559,3754,2008,259265292.0,3427.0,3438.0,7.0,75411.66143106457,0.002042602859644,9.0,5936.111111111111,0.0020426028596440037,0.0015161441272812353,0.0011276090775865209,0.013183030174863487
5560,3755,2008,6126614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5561,3756,2008,174240251.0,2778.0,2859.0,6.0,60944.473941937744,0.0021598272138228,8.0,3110.9444444444443,0.0021598272138228943,0.0025715663339107454,0.0019125632514459267,0.010487728107846612
5562,3757,2008,164168693.0,2740.0,2862.0,5.0,57361.52795248079,0.0018248175182481,9.0,2874.8333333333335,0.0018248175182481751,0.003130616267609716,0.002328348115641868,0.00982020916274058
5563,3758,2008,45347250.0,601.0,607.0,0.0,74707.16639209226,0.0,1.0,603.2777777777778,0.0,0.001657611198084538,0.0012328230545079835,0.013051779582018658
5564,3759,2008,38032547.0,459.0,467.0,4.0,81440.14346895074,0.008714596949891,6.0,456.6666666666667,0.008714596949891068,0.013138686131386862,0.009771697480950508,0.014306163479792364
5565,3760,2008,11120968.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
5566,3761,2008,31623906.0,492.0,494.0,3.0,64016.004048583,0.0060975609756097,4.0,504.27777777777777,0.006097560975609756,0.007932136168337557,0.005899405331674428,0.011059967974895241
5567,3763,2008,29144406.0,540.0,554.0,4.0,52607.23104693141,0.0074074074074074,11.0,586.3888888888889,0.007407407407407408,0.018758882046423495,0.013951632500040183,0.008934462276113856
5568,3764,2008,146917982.0,2481.0,2710.0,8.0,54213.2774907749,0.0032245062474808,13.0,2720.777777777778,0.0032245062474808546,0.004778045493527177,0.0035535984835980013,0.009233675948644875
5569,3765,2008,165480158.0,2313.0,2352.0,4.0,70357.21003401361,0.0017293558149589,6.0,2305.722222222222,0.0017293558149589277,0.0026022215261547357,0.0019353625832689966,0.012241363157114068
5570,3766,2008,36418816.0,514.0,517.0,1.0,70442.58413926499,0.0019455252918287,1.0,521.4444444444445,0.0019455252918287938,0.0019177498401875134,0.0014262972031645212,0.012257268736724943
5571,3767,2008,27898127.0,534.0,540.0,0.0,51663.19814814815,0.0,1.0,536.5555555555555,0.0,0.0018637399047421828,0.0013861281371818385,0.00875858470313467
5572,3770,2008,79108198.0,1144.0,1159.0,5.0,68255.56341673857,0.0043706293706293,8.0,1148.6666666666667,0.004370629370629371,0.006964596633778293,0.005179812555195277,0.011849816944283288
5573,3775,2008,82488175.0,1443.0,1484.0,6.0,55585.02358490566,0.0041580041580041,12.0,1487.1666666666667,0.004158004158004158,0.008069035077888602,0.006001221808316573,0.009489238412718265
5574,3777,2008,193851308.0,4011.0,4298.0,18.0,45102.67752442997,0.0044876589379207,31.0,4111.166666666667,0.004487658937920718,0.007540438642721044,0.005608086269320253,0.00753633021786556
5575,3778,2008,2792204.0,199.0,216.0,0.0,12926.87037037037,0.0,0.0,142.5,0.0,0.0,0.0,0.0015418326974973218
5576,3779,2008,5815087.0,280.0,307.0,0.0,18941.651465798044,0.0,0.0,311.1111111111111,0.0,0.0,0.0,0.00266241345525307
5577,3781,2008,89168819.0,1619.0,1630.0,2.0,54704.79693251534,0.0012353304508956,2.0,1637.4444444444443,0.0012353304508956147,0.001221415484834091,0.0009084091435775392,0.009325248230285495
5578,3782,2008,190586076.0,2745.0,2790.0,5.0,68310.42150537635,0.0018214936247723,12.0,2761.6666666666665,0.0018214936247723133,0.0043452021726010865,0.0032316778633439216,0.011860037252813134
5579,3783,2008,39782357.0,690.0,689.0,2.0,57739.26995645864,0.0028985507246376,6.0,699.5,0.002898550724637681,0.008577555396711936,0.006379426041888107,0.009890584196235222
5580,3786,2008,40551427.0,622.0,626.0,0.0,64778.63738019169,0.0,1.0,607.0,0.0,0.0016474464579901153,0.0012252631840474278,0.011202049993021138
5581,3787,2008,29489244.0,400.0,403.0,0.0,73174.30272952854,0.0,0.0,382.44444444444446,0.0,0.0,0.0,0.012766200190636042
5582,3788,2008,47819765.0,772.0,780.0,0.0,61307.39102564102,0.0,1.0,786.1666666666666,0.0,0.001271994912020352,0.0009460268213484698,0.010555341192048111
5583,3789,2008,6408255.0,105.0,108.0,0.0,59335.694444444445,0.0,1.0,105.33333333333333,0.0,0.00949367088607595,0.007060772968830272,0.010188005255134087
5584,3791,2008,40188234.0,559.0,573.0,1.0,70136.53403141361,0.0017889087656529,2.0,546.8333333333334,0.0017889087656529517,0.0036574215178299297,0.0027201514881443046,0.01220025022577231
5585,3792,2008,26005521.0,389.0,392.0,2.0,66340.61479591837,0.0051413881748071,5.0,385.77777777777777,0.005141388174807198,0.012960829493087557,0.009639419318045935,0.011493053407500002
5586,3793,2008,71446968.0,1300.0,1345.0,4.0,53120.42230483271,0.003076923076923,7.0,1311.8333333333333,0.003076923076923077,0.005336043704738915,0.003968601145229973,0.009030072114531721
5587,3795,2008,27607425.0,623.0,637.0,2.0,43339.75667189953,0.0032102728731942,3.0,614.3333333333334,0.0032102728731942215,0.0048833423765599565,0.003631911434862234,0.00720789013776128
5588,3796,2008,197573209.0,3212.0,3256.0,4.0,60679.7324938575,0.0012453300124533,5.0,3269.0555555555557,0.0012453300124533001,0.0015294937375728633,0.0011375376466956303,0.010438405585913996
5589,3797,2008,54312792.0,1164.0,1249.0,3.0,43485.02161729384,0.0025773195876288,5.0,1201.0555555555557,0.002577319587628866,0.004163004764327675,0.003096171318956056,0.007234953650132336
5590,3799,2008,89382707.0,2703.0,2805.0,4.0,31865.492691622105,0.001479837217906,6.0,2686.4444444444443,0.0014798372179060304,0.002233435354454463,0.0016610834910541232,0.005070183175244712
5591,3802,2008,510196509.0,8067.0,8181.0,10.0,62363.58745874588,0.0012396181975951,13.0,8135.555555555556,0.0012396181975951406,0.0015979240644632615,0.0011884316589437895,0.01075211533570685
5592,3803,2008,196960467.0,3185.0,3399.0,7.0,57946.59223300971,0.0021978021978021,8.0,3329.4444444444443,0.002197802197802198,0.0024028032704822293,0.0017870482961991918,0.00992920926838188
5593,3804,2008,235416331.0,1818.0,1819.0,2.0,129420.7427157779,0.0011001100110011,4.0,1954.2222222222222,0.0011001100110011,0.0020468501250852857,0.0015223135716286328,0.0232451648180882
5594,3805,2008,1114959482.0,16709.0,17300.0,26.0,64448.52497109827,0.0015560476389969,28.0,16893.277777777777,0.0015560476389969477,0.0016574640142857614,0.0012327135888017965,0.011140548567174122
5595,3806,2008,1106814988.0,13967.0,14634.0,28.0,75633.11384447178,0.0020047254242142,39.0,14413.833333333334,0.002004725424214219,0.0027057340749048944,0.0020123484631167803,0.013224287755029013
5596,3807,2008,164393458.0,1765.0,1858.0,4.0,88478.71797631863,0.0022662889518413,5.0,1815.9444444444443,0.0022662889518413596,0.002753388197142595,0.002047790489935172,0.015617481552694863
5597,3808,2008,86092290.0,1006.0,1016.0,2.0,84736.50590551182,0.0019880715705765,6.0,1007.6666666666666,0.0019880715705765406,0.005954349983460139,0.0044284570125379405,0.014920290620646615
5598,3809,2008,48070278.0,776.0,819.0,2.0,58693.86813186813,0.0025773195876288,3.0,1398.7222222222222,0.002577319587628866,0.0021448147118401715,0.00159517323933378,0.010068430127746478
5599,3810,2008,565551007.0,9773.0,10490.0,9.0,53913.34671115348,0.0009209045328967,15.0,11221.944444444445,0.0009209045328967564,0.0013366667491769596,0.0009941255141638799,0.009177797496051156
5600,3812,2008,55817760.0,862.0,877.0,2.0,63646.24857468643,0.0023201856148491,4.0,867.4444444444445,0.002320185614849188,0.004611246317407455,0.0034295441395932355,0.01099108086785849
5601,3813,2008,18424742.0,219.0,221.0,1.0,83369.87330316742,0.0045662100456621,1.0,216.27777777777777,0.0045662100456621,0.004623683534549191,0.00343879413020863,0.014665680823080922
5602,3814,2008,39888345.0,702.0,720.0,0.0,55400.47916666666,0.0,2.0,738.1111111111111,0.0,0.0027096191479753125,0.0020152379269760944,0.009454856957973875
5603,3815,2008,50460817.0,985.0,1036.0,1.0,48707.35231660232,0.0010152284263959,1.0,1007.4444444444445,0.0010152284263959391,0.0009926105657880224,0.0007382389736904265,0.008207897336600132
5604,3816,2008,35649029.0,808.0,833.0,1.0,42795.95318127251,0.0012376237623762,2.0,892.5,0.0012376237623762376,0.002240896358543417,0.0016666324990852405,0.007106577102768155
5605,3818,2008,188209689.0,4007.0,4312.0,10.0,43647.887059369205,0.0024956326428749,46.0,4238.611111111111,0.0024956326428749688,0.010852611573497607,0.008071464384946601,0.007265296214158777
5606,3820,2008,300136890.0,5032.0,5453.0,8.0,55040.69136255272,0.0015898251192368,26.0,5204.166666666667,0.001589825119236884,0.00499599679743795,0.0037156964427163815,0.009387826872627668
5607,3821,2008,48556351.0,1088.0,1111.0,2.0,43705.08640864086,0.0018382352941176,11.0,1128.0555555555557,0.001838235294117647,0.009751292785028317,0.00725237532814204,0.00727595271006994
5608,3822,2008,18622518.0,301.0,301.0,0.0,61868.83056478405,0.0,3.0,284.22222222222223,0.0,0.01055512118842846,0.007850210446971576,0.010659939902163296
5609,3823,2008,29839839.0,720.0,724.0,2.0,41215.24723756906,0.0027777777777777,9.0,741.1111111111111,0.002777777777777778,0.012143928035982009,0.009031861314851557,0.006812084479332409
5610,3824,2008,91587204.0,1932.0,1979.0,1.0,46279.53713996968,0.0005175983436853,5.0,1954.1666666666667,0.0005175983436853002,0.0025586353944562898,0.0019029460623883716,0.007755584454857847
5611,3825,2008,372366350.0,8398.0,9472.0,7.0,39312.32580236487,0.0008335317932841,18.0,8725.0,0.0008335317932841152,0.0020630372492836677,0.0015343524984415124,0.006457561661298056
5612,3831,2008,27216291.0,626.0,662.0,0.0,41112.22205438066,0.0,3.0,657.5,0.0,0.0045627376425855515,0.003393466552319948,0.006792890424550774
5613,3833,2008,3568612.0,264.0,292.0,0.0,12221.27397260274,0.0,5.0,247.94444444444446,0.0,0.020165807752632756,0.01499801204223862,0.001410376916557723
5614,3835,2008,12634886.0,135.0,138.0,0.0,91557.14492753622,0.0,0.0,131.5,0.0,0.0,0.0,0.016191006332892346
5615,3840,2008,296168830.0,6866.0,7669.0,5.0,38618.9633589777,0.0007282260413632,7.0,7012.722222222223,0.0007282260413632391,0.0009981858368520705,0.0007423854965365753,0.006328385121057746
