Unnamed: 0,postcode,year,total_income,viable_buildings,total_buildings,num_installs,average_income,install_percent,cum_install,viable_avg,solar_pen,solar_pen_cum,solar_pen_cum_n,average_income_n,solar_min_yr,solar_max_yr,solar_pen_cum_n_yr,income_min_yr,income_max_yr,average_income_n_yr
7260,3059,2011,375921315.0,3538.0,3568.0,153.0,105359.1129484305,0.0432447710570944,340.0,3780.8888888888887,0.0432447710570944,0.0899259433407781,0.0668810492333776,0.018762375022458,0.0,0.3291966035271064,0.27316789534668906,7391.3470790378,229422.9951219512,0.44123334098055195
7261,3060,2011,223336433.0,4504.0,4781.0,77.0,46713.33047479607,0.0170959147424511,181.0,4472.0,0.0170959147424511,0.040474060822898,0.0301019656175623,0.0078364021032704,0.0,0.3291966035271064,0.12294799031717629,7391.3470790378,229422.9951219512,0.17710080406266354
7262,3061,2011,83192851.0,1620.0,1850.0,43.0,44969.108648648646,0.0265432098765432,72.0,1542.0555555555557,0.0265432098765432,0.0466909248117591,0.0347256634189918,0.0075114457358435,0.0,0.3291966035271064,0.14183294818810158,7391.3470790378,229422.9951219512,0.16924506889372803
7263,3062,2011,9682102.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3291966035271064,0.0,7391.3470790378,229422.9951219512,0.0
7264,3063,2011,21972175.0,0.0,0.0,4.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3291966035271064,0.0,7391.3470790378,229422.9951219512,0.0
7265,3064,2011,1198811549.0,16585.0,16792.0,852.0,71391.82640543116,0.0513717214350316,1613.0,15653.888888888889,0.0513717214350316,0.1030414877382262,0.0766355354025596,0.0124341168382664,0.0,0.3291966035271064,0.3130089637444928,7391.3470790378,229422.9951219512,0.28824935494791987
7266,3065,2011,391164747.0,1871.0,4679.0,17.0,83600.07416114555,0.009086050240513,74.0,1940.111111111111,0.009086050240513,0.0381421453524998,0.0283676390418292,0.0147085682777989,0.0,0.3291966035271064,0.11586433439420081,7391.3470790378,229422.9951219512,0.3432336234669502
7267,3066,2011,230748458.0,1936.0,3429.0,7.0,67293.22193059202,0.0036157024793388,35.0,1360.2777777777778,0.0036157024793388,0.0257300387992648,0.0191363240437646,0.0116705283991713,0.0,0.3291966035271064,0.07816009801919528,7391.3470790378,229422.9951219512,0.2697898041993393
7268,3067,2011,201128850.0,1504.0,2277.0,17.0,88330.6324110672,0.0113031914893617,46.0,1572.611111111111,0.0113031914893617,0.0292507153707563,0.0217547735630586,0.0155898925461642,0.0,0.3291966035271064,0.0888548516520395,7391.3470790378,229422.9951219512,0.36453940708662297
7269,3068,2011,763512387.0,6147.0,8265.0,66.0,92378.99419237747,0.0107369448511469,232.0,5951.277777777777,0.0107369448511469,0.0389832248910131,0.0289931791244206,0.0163441205455869,0.0,0.3291966035271064,0.11841928037329577,7391.3470790378,229422.9951219512,0.38277267165495976
7270,3070,2011,819118585.0,7770.0,10226.0,137.0,80101.56317230589,0.0176319176319176,484.0,7900.888888888889,0.0176319176319176,0.0612589300781909,0.0455603952133983,0.0140567799528887,0.0,0.3291966035271064,0.18608615466212358,7391.3470790378,229422.9951219512,0.32747681123014927
7271,3071,2011,548638434.0,5347.0,8197.0,84.0,66931.61327314872,0.0157097437815597,263.0,5448.388888888889,0.0157097437815597,0.0482711504930101,0.0359009321752738,0.0116031590806641,0.0,0.3291966035271064,0.146633197231743,7391.3470790378,229422.9951219512,0.2681611685492836
7272,3072,2011,794381471.0,9945.0,12492.0,183.0,63591.2160582773,0.0184012066365007,497.0,10367.666666666666,0.0184012066365007,0.0479374979905475,0.0356527832138614,0.0109808280626506,0.0,0.3291966035271064,0.14561966155461953,7391.3470790378,229422.9951219512,0.2531164790002253
7273,3073,2011,1031258179.0,17152.0,20400.0,274.0,50551.87151960784,0.0159748134328358,873.0,17727.38888888889,0.0159748134328358,0.0492458311526733,0.0366258360546662,0.0085515395562264,0.0,0.3291966035271064,0.14959398312448977,7391.3470790378,229422.9951219512,0.1943890648968572
7274,3074,2011,383054627.0,6978.0,7491.0,196.0,51135.31264183687,0.0280882774433935,369.0,6941.388888888889,0.0280882774433935,0.0531593901316579,0.0395364858741439,0.0086602372601794,0.0,0.3291966035271064,0.1614821950229529,7391.3470790378,229422.9951219512,0.19701680345292225
7275,3075,2011,358954265.0,7108.0,7356.0,180.0,48797.48028820011,0.0253235790658413,332.0,7097.111111111111,0.0253235790658413,0.0467795973322478,0.0347916122540903,0.0082246885828825,0.0,0.3291966035271064,0.14210230856284006,7391.3470790378,229422.9951219512,0.18648752812553776
7276,3076,2011,652360522.0,8454.0,9143.0,306.0,71350.81723723067,0.0361958836053939,866.0,7771.611111111111,0.0361958836053939,0.1114312061706066,0.0828752605662296,0.0124264766458724,0.0,0.3291966035271064,0.3384943981095213,7391.3470790378,229422.9951219512,0.2880646552955867
7277,3078,2011,423720115.0,3131.0,4594.0,61.0,92233.37287766652,0.0194825934206323,209.0,3141.5,0.0194825934206323,0.0665287283144994,0.0494797273015466,0.0163169906400101,0.0,0.3291966035271064,0.2020942123997988,7391.3470790378,229422.9951219512,0.382116813285243
7278,3079,2011,697514556.0,5068.0,6199.0,80.0,112520.49620906598,0.0157853196527229,261.0,4961.833333333333,0.0157853196527229,0.0526015249739679,0.03912158216904,0.0200965729181857,0.0,0.3291966035271064,0.15978756891893825,7391.3470790378,229422.9951219512,0.47348722606296756
7279,3081,2011,280040734.0,4903.0,5829.0,66.0,48042.67181334706,0.0134611462369977,190.0,5118.222222222223,0.0134611462369977,0.0371222646752344,0.0276091183385226,0.0080840643707471,0.0,0.3291966035271064,0.11276624447972991,7391.3470790378,229422.9951219512,0.18308797458663342
7280,3082,2011,777575721.0,10023.0,10307.0,259.0,75441.51751237024,0.0258405666965978,568.0,9967.722222222224,0.0258405666965978,0.0569839314676817,0.0423809301789467,0.0131885924970298,0.0,0.3291966035271064,0.17309999816869187,7391.3470790378,229422.9951219512,0.30648860661602606
7281,3083,2011,693852791.0,9796.0,10619.0,268.0,65340.69036632451,0.027358105349122,812.0,9604.833333333334,0.027358105349122,0.0845407694042929,0.0628759082273888,0.0113067629910682,0.0,0.3291966035271064,0.25680936102772317,7391.3470790378,229422.9951219512,0.2609958706251034
7282,3084,2011,886339897.0,8562.0,9999.0,164.0,88642.85398539854,0.0191544031768278,486.0,8780.611111111111,0.0191544031768278,0.0553492227192488,0.041165140472167,0.0156480608290661,0.0,0.3291966035271064,0.16813424599835305,7391.3470790378,229422.9951219512,0.3659456101080544
7283,3085,2011,425590878.0,5069.0,5382.0,85.0,79076.71460423635,0.0167685934109291,250.0,4731.777777777777,0.0167685934109291,0.0528342647818532,0.0392946788525049,0.0138658460574115,0.0,0.3291966035271064,0.16049456226392314,7391.3470790378,229422.9951219512,0.32286103425824897
7284,3086,2011,6801173.0,0.0,0.0,0.0,0.0,0.0,0.0,9.166666666666666,0.0,0.0,0.0,0.0,0.0,0.3291966035271064,0.0,7391.3470790378,229422.9951219512,0.0
7285,3087,2011,245645404.0,3472.0,3671.0,68.0,66915.11958594389,0.0195852534562211,166.0,3498.8888888888887,0.0195852534562211,0.0474436328993331,0.0352854785823716,0.0116000862325899,0.0,0.3291966035271064,0.1441194483509504,7391.3470790378,229422.9951219512,0.268086883250993
7286,3088,2011,823684110.0,9698.0,10162.0,187.0,81055.314898642,0.0192823262528356,506.0,9484.166666666666,0.0192823262528356,0.0533520780247781,0.0396797945566851,0.0142344681871323,0.0,0.3291966035271064,0.16206752273003033,7391.3470790378,229422.9951219512,0.3317723778069995
7287,3089,2011,391676181.0,3808.0,3913.0,107.0,100096.13621262458,0.0280987394957983,275.0,3564.0,0.0280987394957983,0.0771604938271604,0.0573869407960485,0.0177818587966649,0.0,0.3291966035271064,0.2343903096217909,7391.3470790378,229422.9951219512,0.41752961774021136
7288,3090,2011,99552015.0,639.0,641.0,16.0,155307.35569422776,0.0250391236306729,40.0,657.8888888888889,0.0250391236306729,0.0608005404492484,0.0452194749160688,0.0280679571902283,0.0,0.3291966035271064,0.18469370521388756,7391.3470790378,229422.9951219512,0.6661933554022054
7289,3091,2011,71111432.0,497.0,505.0,24.0,140814.71683168318,0.0482897384305835,46.0,494.72222222222223,0.0482897384305835,0.0929814710836608,0.0691535514036497,0.025367913417926,0.0,0.3291966035271064,0.28244966712119984,7391.3470790378,229422.9951219512,0.6009205035800025
7290,3093,2011,178189511.0,1424.0,1527.0,26.0,116692.5415848068,0.0182584269662921,67.0,1479.5555555555557,0.0182584269662921,0.0452838690297386,0.0336791871348921,0.0208738437272751,0.0,0.3291966035271064,0.1375587370724798,7391.3470790378,229422.9951219512,0.49227754452664196
7291,3094,2011,278319120.0,3508.0,3669.0,55.0,75856.94194603435,0.0156784492588369,139.0,3374.1111111111118,0.0156784492588369,0.0411960351697566,0.030638923029891,0.0132659879365778,0.0,0.3291966035271064,0.12514113064463764,7391.3470790378,229422.9951219512,0.30835962111925497
7292,3095,2011,1068405428.0,9474.0,9768.0,198.0,109378.11506961509,0.0208993033565547,539.0,9453.833333333334,0.0208993033565547,0.057013909701532,0.0424032260332862,0.0195111331852118,0.0,0.3291966035271064,0.17319106300207443,7391.3470790378,229422.9951219512,0.45933437367841223
7293,3096,2011,58892946.0,607.0,612.0,22.0,96230.30392156864,0.0362438220757825,54.0,556.7222222222222,0.0362438220757825,0.0969963077537172,0.0721395249616524,0.0170616368618448,0.0,0.3291966035271064,0.2946455301010736,7391.3470790378,229422.9951219512,0.40011844088713155
7294,3097,2011,59003812.0,481.0,476.0,18.0,123957.58823529413,0.0374220374220374,55.0,401.22222222222223,0.0374220374220374,0.1370811409581833,0.1019520084726697,0.0222273545785549,0.0,0.3291966035271064,0.4164111642995609,7391.3470790378,229422.9951219512,0.5249983152569623
7295,3099,2011,156591775.0,1718.0,1764.0,50.0,88770.84750566893,0.029103608847497,164.0,1686.0,0.029103608847497,0.0972716488730723,0.0723443057209687,0.0156719065972922,0.0,0.3291966035271064,0.2954819333822891,7391.3470790378,229422.9951219512,0.36652207531649916
7296,3101,2011,1420726954.0,7396.0,9816.0,84.0,144735.8347595762,0.0113574905354245,320.0,7165.277777777777,0.0113574905354245,0.0446598177941461,0.0332150585435061,0.0260984353154275,0.0,0.3291966035271064,0.13566305762467798,7391.3470790378,229422.9951219512,0.6185806793362764
7297,3102,2011,272868252.0,2020.0,2369.0,38.0,115182.88391726468,0.0188118811881188,126.0,2200.0,0.0188118811881188,0.0572727272727272,0.0425957176555978,0.0205925877170885,0.0,0.3291966035271064,0.17397727272727254,7391.3470790378,229422.9951219512,0.4854782540613011
7298,3103,2011,777288083.0,5396.0,6231.0,55.0,124745.31904991172,0.0101927353595255,223.0,5437.722222222223,0.0101927353595255,0.0410098182449759,0.0305004270313876,0.0223741123705921,0.0,0.3291966035271064,0.12457545978781372,7391.3470790378,229422.9951219512,0.5285461464853525
7299,3104,2011,837144740.0,7243.0,7599.0,82.0,110165.11909461772,0.0113212757144829,286.0,7171.611111111111,0.0113212757144829,0.039879463006143,0.0296597425573521,0.0196577555730764,0.0,0.3291966035271064,0.12114178147302569,7391.3470790378,229422.9951219512,0.46287893154635423
7300,3105,2011,336883728.0,4036.0,4413.0,51.0,76338.93677770224,0.0126362735381565,194.0,4060.944444444444,0.0126362735381565,0.0477721383914524,0.035529799533319,0.0133557857405437,0.0,0.3291966035271064,0.1451173489629239,7391.3470790378,229422.9951219512,0.3105304595376355
7301,3106,2011,727240150.0,5547.0,5905.0,76.0,123156.67231160034,0.013701099693528,402.0,5454.666666666667,0.013701099693528,0.0736983622586164,0.0548120332300444,0.0220781403414227,0.0,0.3291966035271064,0.2238733980514717,7391.3470790378,229422.9951219512,0.5213911001110431
7302,3107,2011,404412627.0,4860.0,5099.0,73.0,79312.1449303785,0.0150205761316872,215.0,4964.666666666667,0.0150205761316872,0.0433060292735329,0.032208198972897,0.0139097077855578,0.0,0.3291966035271064,0.1315506563844819,7391.3470790378,229422.9951219512,0.3239213800612791
7303,3108,2011,608938982.0,6969.0,7805.0,106.0,78019.08802049968,0.0152102166738412,328.0,6764.777777777777,0.0152102166738412,0.048486441206905,0.0360610513611346,0.0136688054702608,0.0,0.3291966035271064,0.14728718549161027,7391.3470790378,229422.9951219512,0.31809762961274435
7304,3109,2011,812180010.0,9628.0,10400.0,139.0,78094.23173076923,0.0144370585791441,440.0,9691.611111111111,0.0144370585791441,0.0454000882779494,0.033765623428721,0.0136828050812954,0.0,0.3291966035271064,0.13791177609829472,7391.3470790378,229422.9951219512,0.3184360665469918
7305,3111,2011,453020136.0,4296.0,4373.0,81.0,103594.81728790305,0.0188547486033519,340.0,4224.833333333333,0.0188547486033519,0.0804765473983194,0.05985320507879,0.0184336788094434,0.0,0.3291966035271064,0.24446348029132348,7391.3470790378,229422.9951219512,0.43328719602293553
7306,3113,2011,346056921.0,2877.0,2934.0,95.0,117947.14417177916,0.0330205074730622,259.0,2785.222222222222,0.0330205074730622,0.092990784697012,0.0691604782615723,0.0211075818293418,0.0,0.3291966035271064,0.28247795906969325,7391.3470790378,229422.9951219512,0.497928101994602
7307,3114,2011,176138693.0,1191.0,1192.0,23.0,147767.35989932885,0.0193115029387069,82.0,1159.7222222222222,0.0193115029387069,0.0707065868263473,0.0525869458687415,0.0266632220773002,0.0,0.3291966035271064,0.21478528656971774,7391.3470790378,229422.9951219512,0.632234251547598
7308,3115,2011,181938097.0,1245.0,1243.0,33.0,146370.15044247787,0.0265060240963855,88.0,1322.7777777777778,0.0265060240963855,0.0665266694666106,0.0494781960648212,0.0264029156742805,0.0,0.3291966035271064,0.202087958240835,7391.3470790378,229422.9951219512,0.6259414123547775
7309,3116,2011,274003069.0,3407.0,3450.0,100.0,79421.17942028986,0.0293513354857646,251.0,3445.1111111111118,0.0293513354857646,0.0728568664129523,0.0541861835253572,0.013930021401197,0.0,0.3291966035271064,0.22131718745680556,7391.3470790378,229422.9951219512,0.3244124564050005
7310,3121,2011,1255991964.0,7656.0,13432.0,64.0,93507.44222751638,0.0083594566353187,198.0,7431.611111111111,0.0083594566353187,0.0266429441798922,0.0198152835012793,0.0165543554875144,0.0,0.3291966035271064,0.08093322924487097,7391.3470790378,229422.9951219512,0.38785504637534557
7311,3122,2011,1301484590.0,4566.0,10320.0,38.0,126112.84786821704,0.0083223828296101,149.0,4481.5,0.0083223828296101,0.0332477964967086,0.0247275417058577,0.0226288891372202,0.0,0.3291966035271064,0.10099677864377159,7391.3470790378,229422.9951219512,0.5347053081650469
7312,3123,2011,702320421.0,3425.0,5946.0,23.0,118116.45156407668,0.0067153284671532,111.0,3569.722222222222,0.0067153284671532,0.0310948564314061,0.0231263253587758,0.0211391245576547,0.0,0.3291966035271064,0.09445679602476736,7391.3470790378,229422.9951219512,0.4986906391994999
7313,3124,2011,1151161759.0,6440.0,7628.0,82.0,150912.65849501835,0.0127329192546583,304.0,6545.611111111111,0.0127329192546583,0.0464433335313738,0.0345415211792996,0.0272492053454869,0.0,0.3291966035271064,0.1410808405486772,7391.3470790378,229422.9951219512,0.6464002437537253
7314,3125,2011,359725681.0,4521.0,5292.0,72.0,67975.37433862434,0.0159256801592568,298.0,4675.444444444444,0.0159256801592568,0.0637372561135008,0.0474036124144211,0.0117976164594299,0.0,0.3291966035271064,0.19361456172573363,7391.3470790378,229422.9951219512,0.27286212480788824
7315,3126,2011,594868383.0,2581.0,3033.0,29.0,196132.0089020772,0.0112359550561797,103.0,2449.0,0.0112359550561797,0.0420579828501429,0.0312799834748179,0.0356737736116345,0.0,0.3291966035271064,0.1277594677451762,7391.3470790378,229422.9951219512,0.8500619775905117
7316,3127,2011,888684758.0,6267.0,7093.0,74.0,125290.39306358382,0.0118078825594383,280.0,6053.611111111111,0.0118078825594383,0.046253384114165,0.0344002491964632,0.0224756621097402,0.0,0.3291966035271064,0.14050383150552903,7391.3470790378,229422.9951219512,0.5310010848622758
7317,3128,2011,514701360.0,5823.0,7464.0,68.0,68957.84565916398,0.0116778292976129,291.0,5542.5,0.0116778292976129,0.0525033829499323,0.0390485905350627,0.0119806552831837,0.0,0.3291966035271064,0.15948944304830628,7391.3470790378,229422.9951219512,0.27728704048634933
7318,3129,2011,495118089.0,6112.0,6602.0,80.0,74995.16646470767,0.013089005235602,294.0,6079.666666666667,0.013089005235602,0.0483579143593398,0.0359654614779432,0.0131054352902622,0.0,0.3291966035271064,0.14689675969077234,7391.3470790378,229422.9951219512,0.30447830289762867
7319,3130,2011,984664286.0,10999.0,12152.0,176.0,81028.98996050033,0.0160014546776979,642.0,11091.055555555557,0.0160014546776979,0.0578844814890878,0.0430507005264262,0.0142295637328117,0.0,0.3291966035271064,0.1758355975392727,7391.3470790378,229422.9951219512,0.33165381390688115
7320,3131,2011,598459521.0,7813.0,8788.0,124.0,68099.62687756031,0.0158709842570075,519.0,8077.055555555556,0.0158709842570075,0.0642560889212928,0.0477894864044257,0.0118207652660157,0.0,0.3291966035271064,0.19519061932241924,7391.3470790378,229422.9951219512,0.27342174115101403
7321,3132,2011,477403357.0,5844.0,6258.0,90.0,76286.88990092682,0.015400410677618,307.0,5926.777777777777,0.015400410677618,0.0517988039219362,0.0385245706259066,0.0133460891734217,0.0,0.3291966035271064,0.15734914445334194,7391.3470790378,229422.9951219512,0.31029604756423357
7322,3133,2011,676226546.0,7609.0,8088.0,162.0,83608.62339268051,0.0212905769483506,645.0,7858.388888888889,0.0212905769483506,0.0820778926978246,0.0610441812291317,0.0147101610380673,0.0,0.3291966035271064,0.2493278843658125,7391.3470790378,229422.9951219512,0.3432721280297471
7323,3134,2011,973991336.0,11626.0,12277.0,220.0,79334.6368005213,0.0189231033889557,669.0,11289.333333333334,0.0189231033889557,0.0592594779733081,0.0440733331966043,0.0139138981220785,0.0,0.3291966035271064,0.1800124221768546,7391.3470790378,229422.9951219512,0.32402268035040926
7324,3135,2011,539218360.0,7530.0,7922.0,129.0,68065.93789447109,0.0171314741035856,422.0,7215.166666666667,0.0171314741035856,0.058487907417246,0.0434994893598879,0.011814488857016,0.0,0.3291966035271064,0.17766862352341994,7391.3470790378,229422.9951219512,0.27327001060545364
7325,3136,2011,1154003685.0,15957.0,16600.0,325.0,69518.29427710843,0.0203672369493012,894.0,15407.888888888889,0.0203672369493012,0.0580222252669988,0.0431531453610292,0.0120850693802248,0.0,0.3291966035271064,0.17625402159479203,7391.3470790378,229422.9951219512,0.2798112239659771
7326,3137,2011,349727257.0,4422.0,5194.0,147.0,67332.93357720447,0.0332428765264586,358.0,4933.611111111111,0.0332428765264586,0.0725634817859354,0.0539679831823319,0.0116779268574604,0.0,0.3291966035271064,0.2204259734410062,7391.3470790378,229422.9951219512,0.2699686599929277
7327,3138,2011,562506545.0,7419.0,7647.0,261.0,73559.1140316464,0.0351799433885968,583.0,7336.777777777777,0.0351799433885968,0.0794626766215868,0.05909915414737,0.0128378922661544,0.0,0.3291966035271064,0.24138364664216155,7391.3470790378,229422.9951219512,0.29801052028321634
7328,3139,2011,383439989.0,5096.0,5152.0,175.0,74425.46370341614,0.0343406593406593,391.0,4850.555555555556,0.0343406593406593,0.080609323101592,0.0599519549836302,0.0129992971047131,0.0,0.3291966035271064,0.24486681283439954,7391.3470790378,229422.9951219512,0.3019124400293703
7329,3140,2011,455405498.0,5539.0,6071.0,193.0,75013.25943007742,0.034843834627189,441.0,5464.555555555556,0.034843834627189,0.0807018970740733,0.0600208054641616,0.0131088060910482,0.0,0.3291966035271064,0.2451480246436632,7391.3470790378,229422.9951219512,0.3045597911247766
7330,3141,2011,1311787058.0,3406.0,11597.0,14.0,113114.34491678882,0.0041103934233705,67.0,3279.9444444444443,0.0041103934233705,0.0204271752570334,0.0151924001384923,0.0202072096021039,0.0,0.3291966035271064,0.06205159785420267,7391.3470790378,229422.9951219512,0.47616183895242403
7331,3142,2011,1462631814.0,3384.0,6899.0,12.0,212006.3507754747,0.0035460992907801,45.0,3413.4444444444443,0.0035460992907801,0.013183164610527,0.009804777671635,0.0386312348663571,0.0,0.3291966035271064,0.04004647821173976,7391.3470790378,229422.9951219512,0.9215578297058343
7332,3143,2011,581703438.0,2630.0,4545.0,12.0,127987.55511551155,0.0045627376425855,66.0,2230.055555555556,0.0045627376425855,0.0295956752447622,0.0220113322096496,0.0229781555252091,0.0,0.3291966035271064,0.08990273571375186,7391.3470790378,229422.9951219512,0.5431487317211887
7333,3144,2011,794726600.0,3025.0,4411.0,25.0,180169.25867150305,0.0082644628099173,95.0,3147.6666666666665,0.0082644628099173,0.0301810865191146,0.0224467229190177,0.0326998414825267,0.0,0.3291966035271064,0.09168103861262791,7391.3470790378,229422.9951219512,0.7781679463959634
7334,3145,2011,1021715456.0,6728.0,8762.0,85.0,116607.56174389408,0.0126337693222354,265.0,6922.277777777777,0.0126337693222354,0.0382821967720965,0.0284718001497506,0.020858011600883,0.0,0.3291966035271064,0.11628976836920588,7391.3470790378,229422.9951219512,0.49189480701304084
7335,3146,2011,1237104781.0,7330.0,10249.0,99.0,120704.92545614208,0.0135061391541609,321.0,7313.333333333333,0.0135061391541609,0.0438924339106654,0.0326443284806867,0.0216213688803294,0.0,0.3291966035271064,0.1333319768198983,7391.3470790378,229422.9951219512,0.5103487695375908
7336,3147,2011,493728257.0,4896.0,5359.0,76.0,92130.669341295,0.0155228758169934,262.0,4719.944444444444,0.0155228758169934,0.0555091279322967,0.0412840675362513,0.0162978565094764,0.0,0.3291966035271064,0.16861998981021084,7391.3470790378,229422.9951219512,0.3816542506853758
7337,3148,2011,244981483.0,3051.0,3241.0,53.0,75588.23912372724,0.0173713536545394,161.0,2800.555555555556,0.0173713536545394,0.0574885935330291,0.0427562648953234,0.0132159273928182,0.0,0.3291966035271064,0.17463300932354675,7391.3470790378,229422.9951219512,0.3071494205704793
7338,3149,2011,1065710845.0,11707.0,12790.0,213.0,83323.75645035184,0.0181942427607414,685.0,11174.388888888889,0.0181942427607414,0.061300891423344,0.0455916033240595,0.0146570890460813,0.0,0.3291966035271064,0.18621362057368987,7391.3470790378,229422.9951219512,0.3419891265079387
7339,3150,2011,1841674502.0,20606.0,21855.0,515.0,84267.87929535576,0.0249927205668251,1602.0,20776.38888888889,0.0249927205668251,0.0771067584731599,0.0573469759458287,0.0148329833764457,0.0,0.3291966035271064,0.23422707782223776,7391.3470790378,229422.9951219512,0.34624132592782253
7340,3151,2011,262105874.0,3879.0,3953.0,67.0,66305.55881608905,0.0172724929105439,262.0,3826.6111111111113,0.0172724929105439,0.068467892971733,0.0509219514483714,0.0114865223208623,0.0,0.3291966035271064,0.2079848098010382,7391.3470790378,229422.9951219512,0.2653415053950532
7341,3152,2011,963792780.0,10951.0,11459.0,298.0,84107.93088402129,0.0272121267464158,785.0,11175.111111111111,0.0272121267464158,0.0702453865733375,0.0522439352126164,0.0148031842683599,0.0,0.3291966035271064,0.21338429929321376,7391.3470790378,229422.9951219512,0.3455209402857561
7342,3153,2011,513858246.0,7227.0,8198.0,202.0,62680.92778726519,0.0279507402795074,488.0,7189.166666666667,0.0279507402795074,0.0678799119044859,0.0504846494947202,0.0108112372655255,0.0,0.3291966035271064,0.20619870064636497,7391.3470790378,229422.9951219512,0.2490166658472996
7343,3154,2011,131817298.0,1543.0,1597.0,48.0,82540.57482780213,0.0311082307193778,105.0,1505.5,0.0311082307193778,0.0697442710063102,0.0518712381502908,0.0145111787889774,0.0,0.3291966035271064,0.21186206133067648,7391.3470790378,229422.9951219512,0.33846178421483314
7344,3155,2011,550834063.0,8317.0,8901.0,220.0,61884.51443658016,0.0264518456174101,569.0,8370.722222222223,0.0264518456174101,0.0679750187492118,0.0505553837603641,0.0106628618779863,0.0,0.3291966035271064,0.20648760655762557,7391.3470790378,229422.9951219512,0.24542972967083568
7345,3156,2011,1079796117.0,12804.0,13399.0,457.0,80587.81379207404,0.0356919712589815,1082.0,12721.055555555557,0.0356919712589815,0.0850558348145463,0.0632589802729166,0.0141473706293097,0.0,0.3291966035271064,0.25837397440688575,7391.3470790378,229422.9951219512,0.32966681713270496
7346,3158,2011,196959094.0,2581.0,2625.0,50.0,75032.0358095238,0.0193723363037582,128.0,2459.722222222222,0.0193723363037582,0.0520383963862224,0.0387027638680853,0.0131123042149489,0.0,0.3291966035271064,0.15807695410179864,7391.3470790378,229422.9951219512,0.3046443573549149
7347,3159,2011,72763343.0,905.0,913.0,21.0,79696.98028477546,0.0232044198895027,68.0,1085.8333333333333,0.0232044198895027,0.0626247122026093,0.0465761748439677,0.013981404342124,0.0,0.3291966035271064,0.19023498885356124,7391.3470790378,229422.9951219512,0.3256546255593379
7348,3160,2011,255472238.0,3338.0,3428.0,46.0,74525.1569428238,0.0137807070101857,183.0,3308.277777777778,0.0137807070101857,0.0553157903575207,0.0411402756628843,0.0130178704033895,0.0,0.3291966035271064,0.16803268856619882,7391.3470790378,229422.9951219512,0.30236144466581016
7349,3161,2011,729491890.0,3951.0,6389.0,24.0,114179.35357645954,0.0060744115413819,90.0,4129.611111111111,0.0060744115413819,0.0217938197032273,0.016208821107734,0.0204056255031876,0.0,0.3291966035271064,0.06620305151912897,7391.3470790378,229422.9951219512,0.48095849145245356
7350,3162,2011,757216695.0,5433.0,6907.0,70.0,109630.33082380194,0.0128842260261365,191.0,5619.666666666667,0.0128842260261365,0.0339877810071771,0.0252778939027652,0.0195581221140624,0.0,0.3291966035271064,0.10324462841664316,7391.3470790378,229422.9951219512,0.4604703187403437
7351,3163,2011,1008251241.0,7961.0,13729.0,137.0,73439.52516570763,0.0172088933551061,379.0,7904.555555555556,0.0172088933551061,0.0479470347619516,0.0356598760421833,0.0128156123228137,0.0,0.3291966035271064,0.14564863138997602,7391.3470790378,229422.9951219512,0.29747190848173277
7352,3164,2011,9515772.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3291966035271064,0.0,7391.3470790378,229422.9951219512,0.0
7353,3165,2011,782709175.0,9614.0,10320.0,170.0,75843.91230620156,0.0176825462866652,430.0,9288.055555555557,0.0176825462866652,0.046296019379729,0.0344319585251544,0.0132635604561017,0.0,0.3291966035271064,0.14063334458405777,7391.3470790378,229422.9951219512,0.3083009374138119
7354,3166,2011,630725764.0,6947.0,8908.0,113.0,70804.4189492591,0.0162660141068086,338.0,7286.555555555556,0.0162660141068086,0.0463868006526479,0.03449947571272,0.012324680188469,0.0,0.3291966035271064,0.14090911071270626,7391.3470790378,229422.9951219512,0.2856037525693863
7355,3167,2011,244029795.0,3226.0,3489.0,68.0,69942.61822871883,0.0210787352758834,164.0,3359.6111111111118,0.0210787352758834,0.0488151737138888,0.0363055411509262,0.0121641228399743,0.0,0.3291966035271064,0.14828577570627732,7391.3470790378,229422.9951219512,0.2817223206738139
7356,3168,2011,365076709.0,4724.0,6562.0,71.0,55634.97546479732,0.0150296359017781,193.0,4732.277777777777,0.0150296359017781,0.0407837428534532,0.0303322869059781,0.0094985446725026,0.0,0.3291966035271064,0.12388871092983506,7391.3470790378,229422.9951219512,0.2172826658316529
7357,3169,2011,414680305.0,6068.0,7088.0,149.0,58504.55770316027,0.0245550428477257,323.0,6095.833333333333,0.0245550428477257,0.0529870129870129,0.0394082830010973,0.0100331607438259,0.0,0.3291966035271064,0.16095856524427932,7391.3470790378,229422.9951219512,0.23020686949206232
7358,3170,2011,522241177.0,6557.0,6743.0,164.0,77449.38113599288,0.025011438157694,437.0,6413.444444444444,0.025011438157694,0.068138112645311,0.0506766823588491,0.0135626665165382,0.0,0.3291966035271064,0.2069830366269269,7391.3470790378,229422.9951219512,0.3155317481740916
