,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
3054,209628489.0,211513178.0,224977685.0,241121098.0,260493139.0,288267046.0,305362720.0,286060386.0,313142104.0,363164994.0,365336395.0,384079742.0,412790310.0,450050676.0,428420164.0,455465971.0,487699531.0,519193676.0
3055,192458427.0,208327778.0,218367504.0,235573350.0,254835003.0,274436030.0,321840273.0,325525044.0,341220240.0,386786885.0,406220123.0,425064304.0,444938077.0,461180052.0,493233491.0,530863132.0,580341669.0,615263633.0
3056,348116126.0,372968279.0,395327399.0,420306123.0,452506116.0,498347820.0,577133252.0,568422478.0,587016616.0,695551944.0,749539377.0,796890885.0,824492846.0,892154261.0,953090147.0,1019527318.0,1120459566.0,1192357784.0
3057,136557619.0,142851418.0,153680552.0,165296673.0,185182448.0,200243200.0,235875416.0,243037846.0,252417625.0,295445911.0,321247568.0,344330398.0,375216447.0,412855520.0,461168290.0,508559183.0,565977755.0,620849389.0
3058,421740460.0,448103935.0,476889830.0,506374645.0,544505121.0,579798346.0,679341544.0,686813242.0,703502275.0,817664244.0,881801785.0,923573075.0,968522706.0,1030453859.0,1093346296.0,1181461323.0,1288871535.0,1372614838.0
3059,182601803.0,196682773.0,207654411.0,227973824.0,247694471.0,272267458.0,294453233.0,306435958.0,323092462.0,354686507.0,375921315.0,408988031.0,445827854.0,484785698.0,523526210.0,588668274.0,650809342.0,697287030.0
3060,128255831.0,130443233.0,134194375.0,142849432.0,145646116.0,155146325.0,170225169.0,173730098.0,176863794.0,212680682.0,223336433.0,232853898.0,243027375.0,256263984.0,280158859.0,296783571.0,328966577.0,349330503.0
3061,55655504.0,56803488.0,58776094.0,56860860.0,59999176.0,59921918.0,66266259.0,66200998.0,69691000.0,79339042.0,83192851.0,81608983.0,91281378.0,85087749.0,87420542.0,94511119.0,99909078.0,103115447.0
3062,5442233.0,,4135106.0,4748281.0,5679661.0,7372692.0,6809357.0,5240878.0,,6634465.0,9682102.0,8836518.0,8781550.0,8366895.0,10030194.0,7986800.0,10118047.0,10544269.0
3063,10941832.0,11807977.0,14005911.0,14923394.0,19114730.0,16510550.0,17972159.0,18522730.0,17970497.0,24680820.0,21972175.0,21794009.0,21966911.0,22924139.0,22550529.0,21395207.0,21344630.0,21937230.0
