,"DETAILED TABLE 2.6b: Selected items, by taxable status, state/territory1 and postcode, 2010-11 income year2",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,Non-taxable individuals,,,,,,,,Taxable individuals,,,,,,,,All individuals,,,,,,,
2,Postcode,State/Territory1,Individuals,Net rent,,Total Income or Loss,,Taxable income or loss,,Net tax,Individuals,Net rent,,Total Income or Loss,,Taxable income or loss,,Net tax,Individuals,Net rent,,Total Income or Loss,,Taxable income or loss,,Net tax
3,,,no.,no.,$,no.,$,no.,$,$,no.,no.,$,no.,$,no.,$,$,no.,no.,$,no.,$,no.,$,$
577,2763,NSW,3350,285,-1960968,3115,32893607,2990,31860884,0,14135,1985,-13531411,14135,848372571,14135,813770365,163374978,17485,2270,-15492379,17250,881266178,17125,845631249,163374978
578,2765,NSW,1940,265,-556691,1870,21194117,1755,20338738,0,6145,1185,-2649060,6145,364014327,6145,347719004,69765880,8085,1450,-3205751,8015,385208444,7900,368057742,69765880
579,2766,NSW,1665,140,-467939,1510,17114211,1455,16665416,0,6020,835,-5794400,6020,328533768,6020,314387547,57555535,7685,975,-6262339,7530,345647979,7475,331052963,57555535
580,2767,NSW,2370,205,-1160328,2160,24355579,2080,24084527,0,8255,1285,-9501173,8255,455283092,8255,435903518,81220590,10630,1490,-10661501,10415,479638671,10335,459988045,81220590
581,2768,NSW,2775,275,-1767516,2630,26154768,2500,24901165,0,11695,2130,-18506280,11695,779384435,11695,744007750,161008290,14470,2405,-20273796,14325,805539203,14195,768908915,161008290
582,2769,NSW,235,20,-87337,225,2236840,215,2119156,0,1525,235,-1793734,1525,111504250,1525,106676674,24262425,1760,255,-1881071,1745,113741090,1735,108795830,24262425
583,2770,NSW,7215,285,-1093477,5865,71343713,5760,69202683,0,19430,1570,-10043353,19430,972475712,19430,930606533,157322498,26645,1855,-11136830,25295,1043819425,25190,999809216,157322498
584,2773,NSW,935,120,-569468,910,9623855,855,9476153,0,2795,575,-3112979,2795,211597402,2795,202501857,48033586,3725,695,-3682447,3700,221221257,3650,211978010,48033586
585,2774,NSW,1885,210,-556215,1830,19768251,1770,19237168,0,5915,1020,-5830583,5915,397314776,5915,379629764,82625992,7800,1230,-6386798,7745,417083027,7685,398866932,82625992
586,2775,NSW,210,25,206963,205,2478860,195,2526172,0,485,75,-53817,485,35898695,485,34559194,9090237,695,100,153146,690,38377555,680,37085366,9090237
587,2776,NSW,610,75,-125283,595,6511216,565,6107201,0,1860,315,-1233490,1860,118943042,1860,113531200,23592257,2475,390,-1358773,2455,125454258,2430,119638401,23592257
588,2777,NSW,2555,280,-374291,2485,28435176,2395,26939991,0,8125,1370,-6694105,8125,523138256,8125,499875809,104691018,10680,1650,-7068396,10615,551573432,10520,526815800,104691018
589,2778,NSW,360,30,-121395,350,3998671,335,3766059,0,1085,160,-878062,1085,69155382,1085,66030969,13749792,1450,190,-999457,1435,73154053,1420,69797028,13749792
590,2779,NSW,660,50,-96086,630,7146814,600,6998645,0,1980,240,-1093882,1980,117959634,1980,113234362,22288044,2640,290,-1189968,2610,125106448,2580,120233007,22288044
591,2780,NSW,2200,220,146108,2135,26814487,2030,25488579,0,4805,730,-71150,4805,281222482,4805,269292451,54119885,7000,945,74958,6935,308036969,6830,294781030,54119885
592,2782,NSW,1080,125,105847,1065,13885589,1025,12894582,0,2220,445,-176802,2220,142636021,2220,136363741,29230174,3300,570,-70955,3280,156521610,3245,149258323,29230174
593,2783,NSW,385,30,24138,370,4376312,355,4407061,0,1060,140,-431902,1060,60639957,1060,57928497,11114396,1450,170,-407764,1435,65016269,1420,62335558,11114396
594,2784,NSW,170,20,-110214,160,1637771,150,1640229,0,495,70,-285975,495,29712365,495,28474518,5672350,660,90,-396189,655,31350136,645,30114747,5672350
595,2785,NSW,820,90,121986,795,9653738,750,9128832,0,1695,280,-324057,1695,110560986,1695,105856690,23309669,2515,370,-202071,2490,120214724,2445,114985522,23309669
596,2786,NSW,195,25,7508,185,2241784,170,2087874,0,415,60,30718,415,26332538,415,25073527,5208536,610,85,38226,600,28574322,585,27161401,5208536
597,2787,NSW,725,90,-195322,690,8013329,630,7414516,0,1710,205,-357673,1710,99878531,1710,95416997,18526054,2430,295,-552995,2400,107891860,2340,102831513,18526054
598,2790,NSW,1925,145,-64992,1855,20998056,1760,20619810,0,5570,745,-2624782,5570,364930465,5570,352136608,76219306,7495,890,-2689774,7425,385928521,7330,372756418,76219306
599,2791,NSW,55,10,-37988,50,332331,40,415255,0,130,30,31522,130,7382420,130,6965907,1309313,180,40,-6466,180,7714751,170,7381162,1309313
600,2792,NSW,65,10,21427,65,388329,50,631789,0,140,20,94737,140,9095964,140,8722261,1826608,205,25,116164,205,9484293,190,9354050,1826608
601,2793,NSW,165,15,53486,155,1500532,125,1468685,0,290,25,184241,290,18772443,290,18003051,4247345,455,40,237727,445,20272975,415,19471736,4247345
602,2794,NSW,1860,150,248294,1770,20316682,1605,19696664,0,3675,425,211980,3675,199453477,3675,188828379,35131496,5540,575,460274,5445,219770159,5280,208525043,35131496
603,2795,NSW,5450,500,-177603,5225,60400539,4905,57328538,0,16225,2430,-4868400,16225,973101055,16225,927717805,185737118,21675,2925,-5046003,21450,1033501594,21130,985046343,185737118
604,2797,NSW,70,5,-8930,65,822628,55,693320,0,150,15,-28012,150,8568111,150,8150005,1449332,220,15,-36942,215,9390739,205,8843325,1449332
605,2798,NSW,335,45,50050,335,3245905,285,3346067,0,840,170,-178432,840,58408910,840,55390129,12313874,1180,220,-128382,1175,61654815,1125,58736196,12313874
606,2799,NSW,560,35,-77063,540,5729857,500,5793613,0,1485,165,-181100,1485,87656317,1485,83798366,16737490,2050,200,-258163,2025,93386174,1985,89591979,16737490
607,2800,NSW,5655,535,-617600,5440,60135551,5085,59641907,0,17890,2720,-6033873,17890,1119868512,17890,1067863328,222353542,23545,3250,-6651473,23330,1180004063,22980,1127505235,222353542
608,2803,NSW,65,5,23246,60,508943,45,565868,0,100,15,95076,100,5814680,100,5324857,892861,165,20,118322,165,6323623,150,5890725,892861
609,2804,NSW,490,35,-53760,470,5348845,395,4961341,0,895,135,368508,895,46434943,895,43510968,7553638,1390,170,314748,1370,51783788,1290,48472309,7553638
610,2805,NSW,75,5,4860,75,567241,50,554078,0,135,15,10178,135,6751508,135,6469853,1076481,210,20,15038,210,7318749,185,7023931,1076481
611,2806,NSW,165,5,13185,160,1295984,130,1477726,0,320,50,3937,320,16468026,320,15273132,2512633,480,55,17122,480,17764010,450,16750858,2512633
612,2807,NSW,55,5,3254,50,590946,40,473500,0,100,15,20085,100,5498568,100,4738093,713901,155,15,23339,150,6089514,140,5211593,713901
613,2808,NSW,20,5,-22083,20,102634,15,178971,0,25,5,-25813,25,1381215,25,1294878,228522,45,5,-47896,45,1483849,40,1473849,228522
614,2809,NSW,45,5,2742,45,680762,35,457131,0,65,15,81065,65,3636884,65,3141575,496606,110,15,83807,110,4317646,105,3598706,496606
615,2810,NSW,550,40,9114,535,8692110,465,6204228,0,1100,140,183175,1100,62681229,1100,56986473,9676218,1650,180,192289,1635,71373339,1565,63190701,9676218
616,2818,NSW,65,10,24084,65,138986,55,604665,0,125,10,-46541,125,6924597,125,6562315,1237135,190,20,-22457,190,7063583,180,7166980,1237135
617,2820,NSW,995,80,64452,925,10502364,820,10212395,0,2175,280,-251761,2175,114476321,2175,108586277,19307088,3165,360,-187309,3100,124978685,2990,118798672,19307088
618,2821,NSW,830,70,-85835,790,10523885,685,8594151,0,1835,200,-72164,1835,101317586,1835,94620534,17148981,2660,270,-157999,2625,111841471,2520,103214685,17148981
619,2823,NSW,245,30,5310,235,3229149,190,2426776,0,515,80,-28070,515,30815612,515,28886419,5379966,760,110,-22760,750,34044761,705,31313195,5379966
620,2824,NSW,380,35,56462,360,3506273,300,3440787,0,935,115,-340975,935,54730757,935,50285529,9506250,1315,150,-284513,1295,58237030,1235,53726316,9506250
621,2825,NSW,365,20,173374,345,5495679,300,3792943,0,950,135,307268,950,60116903,950,55715511,11006573,1315,160,480642,1295,65612582,1250,59508454,11006573
622,2826,NSW,5,0,0,5,123171,5,117175,0,40,10,61899,40,2550820,40,2287898,426350,45,10,61899,45,2673991,45,2405073,426350
623,2827,NSW,625,30,105606,595,6724703,520,6687645,0,1310,145,-39041,1310,75006366,1310,71237536,13733484,1935,180,66565,1910,81731069,1835,77925181,13733484
624,2828,NSW,125,10,4889,120,1125971,95,1161587,0,245,30,114665,245,14964377,245,13441838,2582650,375,40,119554,365,16090348,345,14603425,2582650
625,2829,NSW,510,40,-9655,450,5222374,395,5124242,0,1120,140,147,1120,70059972,1120,65376837,12892738,1635,180,-9508,1575,75282346,1515,70501079,12892738
626,2830,NSW,5320,440,369655,5090,57720139,4715,55425030,0,16390,2130,-3598031,16390,941777725,16390,896312588,173853281,21705,2570,-3228376,21480,999497864,21105,951737618,173853281
627,2831,NSW,680,65,140864,660,7074810,525,6397182,0,1210,145,2769,1210,68566086,1210,63535660,11073111,1890,210,143633,1870,75640896,1735,69932842,11073111
628,2832,NSW,420,30,-149046,375,3145256,310,3817389,0,950,135,61931,950,56487903,950,51306902,9541709,1370,165,-87115,1330,59633159,1260,55124291,9541709
629,2833,NSW,85,5,27031,70,737183,60,869079,0,210,20,-268955,210,12303140,210,11095973,2010356,295,25,-241924,285,13040323,270,11965052,2010356
630,2834,NSW,340,40,129424,335,4623807,310,4317392,0,540,75,7944,540,26812415,540,25419762,4136699,880,120,137368,875,31436222,850,29737154,4136699
631,2835,NSW,520,55,-129227,505,5903383,435,5267554,0,1800,260,-1565299,1800,124877132,1800,120745803,26679597,2320,315,-1694526,2305,130780515,2235,126013357,26679597
632,2836,NSW,100,5,-24280,95,1164024,85,1221630,0,230,20,-86487,230,14670764,230,13911459,2688218,330,25,-110767,330,15834788,315,15133089,2688218
633,2838,NSW,5,5,2450,5,108106,5,101696,0,15,5,7098,15,1132764,15,1113948,251676,20,5,9548,20,1240870,20,1215644,251676
634,2839,NSW,125,10,-21231,115,1552474,105,1389653,0,380,50,-75099,380,21358883,380,20309414,3710473,505,65,-96330,495,22911357,485,21699067,3710473
635,2840,NSW,390,40,-2871,355,5413271,300,3672825,0,1070,170,-309072,1070,60917413,1070,57141093,10402497,1465,210,-311943,1430,66330684,1370,60813918,10402497
636,2842,NSW,130,10,43357,130,1370009,110,1320412,0,165,20,84985,165,8449184,165,7915993,1341024,295,30,128342,295,9819193,275,9236405,1341024
637,2843,NSW,260,30,-53328,255,2525699,200,2380237,0,430,70,-65922,430,24404567,430,22944917,4481567,690,105,-119250,685,26930266,630,25325154,4481567
638,2844,NSW,245,25,-13576,245,2901596,200,2391793,0,420,70,-55627,420,23744308,420,22323533,4154176,670,95,-69203,665,26645904,620,24715326,4154176
639,2845,NSW,225,15,-100859,215,2140241,200,2196787,0,755,90,-345744,755,51420364,755,49579946,10797028,980,105,-446603,970,53560605,960,51776733,10797028
640,2846,NSW,40,10,64028,35,559634,35,466670,0,80,15,-1297,80,4436325,80,4252032,807040,120,20,62731,115,4995959,115,4718702,807040
641,2847,NSW,260,15,27473,255,2759634,240,2761562,0,825,50,-191960,825,53426081,825,51536131,11016190,1085,65,-164487,1080,56185715,1065,54297693,11016190
642,2848,NSW,215,10,-30440,190,1787738,185,2041198,0,390,35,-114473,390,24944016,390,24019506,5120298,605,45,-144913,580,26731754,575,26060704,5120298
643,2849,NSW,310,25,73040,295,1358276,230,2777199,0,515,80,-290417,515,31869331,515,30553006,6226784,825,105,-217377,810,33227607,745,33330205,6226784
644,2850,NSW,2720,280,20745,2645,28536995,2290,26963510,0,6105,995,-2725233,6105,380595702,6105,363574030,75671897,8825,1275,-2704488,8745,409132697,8395,390537540,75671897
645,2852,NSW,565,40,88812,545,5923774,480,6147858,0,1175,150,-435509,1175,73915520,1175,70478223,14624291,1740,190,-346697,1720,79839294,1655,76626081,14624291
646,2864,NSW,145,10,1759,135,1442821,115,1352588,0,350,35,49128,350,20696393,350,19477857,3670070,495,45,50887,490,22139214,465,20830445,3670070
647,2865,NSW,110,10,38826,105,1060593,85,1099353,0,345,45,-111372,345,18489226,345,17714439,3125256,450,55,-72546,450,19549819,430,18813792,3125256
648,2866,NSW,465,50,21508,455,3796065,395,4141484,0,1110,175,-147327,1110,63884448,1110,60079878,11339067,1575,225,-125819,1565,67680513,1505,64221362,11339067
649,2867,NSW,135,15,-7552,130,1756627,110,1320509,0,225,25,-96088,225,12216075,225,11379761,1891278,360,40,-103640,355,13972702,335,12700270,1891278
650,2868,NSW,105,10,29203,100,1273806,90,1213802,0,225,20,38489,225,13159519,225,12338830,2529926,330,35,67692,325,14433325,315,13552632,2529926
651,2869,NSW,280,20,90486,260,2694984,210,2599171,0,435,55,2849,435,24163845,435,22288763,3844472,715,75,93335,695,26858829,640,24887934,3844472
652,2870,NSW,1790,135,-70398,1695,22479867,1565,18434403,0,4555,610,-1766043,4555,265100137,4555,250876784,48140127,6345,745,-1836441,6250,287580004,6120,269311187,48140127
653,2871,NSW,1480,135,345489,1440,19055605,1270,15662098,0,3180,425,573480,3180,173726409,3180,161050792,29215267,4665,560,918969,4625,192782014,4455,176712890,29215267
654,2873,NSW,150,10,45987,145,3713273,105,1326383,0,260,30,105894,260,17321182,260,15187196,2746422,410,35,151881,405,21034455,370,16513579,2746422
655,2874,NSW,80,5,10412,80,1088309,65,812765,0,190,15,-40803,190,10275778,190,9204606,1384776,270,20,-30391,270,11364087,255,10017371,1384776
656,2875,NSW,180,10,-49057,175,3005766,135,1773186,0,340,30,-20017,340,19075736,340,17276689,2827029,520,40,-69074,515,22081502,475,19049875,2827029
657,2876,NSW,90,10,67864,85,1211242,60,749481,0,145,20,163173,145,7753226,145,7054864,1106982,235,30,231037,230,8964468,205,7804345,1106982
658,2877,NSW,660,50,29770,615,11422978,510,6212551,0,1470,145,-92366,1470,81145253,1470,75810980,13157028,2130,195,-62596,2085,92568231,1985,82023531,13157028
659,2878,NSW,50,5,1855,50,322117,40,510420,0,130,10,-90,130,8479786,130,7772771,1409758,180,10,1765,175,8801903,170,8283191,1409758
660,2879,NSW,80,10,-17797,75,832337,65,783772,0,210,30,-24280,210,12063212,210,11417091,2042354,290,40,-42077,285,12895549,280,12200863,2042354
661,2880,NSW,2420,165,-233395,2315,27311563,2225,26520879,0,6565,790,-1972572,6565,384591615,6565,370173886,71997192,8985,955,-2205967,8880,411903178,8790,396694765,71997192
662,2898,NSW,80,20,10817,80,1083651,75,1044424,0,185,40,143874,185,10561849,185,10197593,1710272,265,60,154691,265,11645500,260,11242017,1710272
663,2899,NSW,100,35,128812,90,965407,75,833527,0,65,15,-1266,65,3262262,65,3062466,439925,160,50,127546,155,4227669,140,3895993,439925
664,2900,ACT,155,15,-255233,150,1994429,145,1900619,0,880,175,-1820652,880,59088942,880,56884754,11718975,1035,190,-2075885,1030,61083371,1025,58785373,11718975
665,2902,ACT,1675,165,-920644,1645,19380625,1585,18289929,0,8330,1415,-11301932,8330,568596351,8330,547729319,116928688,10010,1580,-12222576,9975,587976976,9920,566019248,116928688
666,2903,ACT,1090,100,-313954,1060,11624126,1025,11323941,0,5230,875,-6718136,5230,349846340,5230,336191054,70855279,6320,975,-7032090,6290,361470466,6255,347514995,70855279
667,2904,ACT,1540,155,-852612,1525,16920359,1460,16472829,0,7520,1530,-12266188,7520,539477921,7520,519926029,115696880,9060,1685,-13118800,9040,556398280,8980,536398858,115696880
668,2905,ACT,2990,225,-1394518,2880,31837417,2775,30939503,0,15600,2405,-21827626,15600,1012583359,15600,978906484,205358029,18590,2630,-23222144,18480,1044420776,18375,1009845987,205358029
669,2906,ACT,1725,130,-921201,1665,18802703,1605,18065059,0,9530,1510,-15268982,9530,627522106,9530,607251777,128794481,11255,1640,-16190183,11195,646324809,11135,625316836,128794481
670,2911,ACT,85,10,-52370,85,517228,70,658755,0,575,130,-1054798,575,39621939,575,38047210,8291930,660,140,-1107168,660,40139167,645,38705965,8291930
671,2912,ACT,705,80,-783109,685,6623445,650,6460364,0,3015,605,-5518463,3015,194663138,3015,187721272,39707170,3720,680,-6301572,3700,201286583,3665,194181636,39707170
672,2913,ACT,2840,320,-2193476,2745,29949954,2620,28919307,0,13985,2735,-25636860,13985,979622811,13985,943550311,209271803,16825,3055,-27830336,16730,1009572765,16600,972469618,209271803
673,2914,ACT,1280,190,-1561229,1245,11322554,1165,10974226,0,7110,1520,-15383329,7110,518974170,7110,501531913,114312073,8390,1710,-16944558,8350,530296724,8270,512506139,114312073
674,3000,VIC,4055,410,-2869190,3905,32740130,3525,32149135,0,9830,1255,-2865051,9830,761611713,9830,726795938,190034086,13885,1665,-5734241,13735,794351843,13355,758945073,190034086
675,3002,VIC,615,95,-1600549,595,7585297,535,5799938,0,2985,545,-3111172,2985,373378914,2985,351611609,110621893,3600,640,-4711721,3585,380964211,3520,357411547,110621893
676,3003,VIC,495,55,-290537,485,4580291,460,4284223,0,1810,290,-1107264,1810,129972437,1810,124207027,28693131,2305,340,-1397801,2295,134552728,2270,128491250,28693131
677,3004,VIC,1085,180,-867345,1035,10388990,870,9030876,0,4655,790,-3277306,4655,486042791,4655,460744434,136068960,5740,965,-4144651,5695,496431781,5525,469775310,136068960
678,3006,VIC,1510,195,-1567691,1460,13315007,1295,12618055,0,6055,920,-6495191,6055,557443035,6055,533189006,149326367,7565,1120,-8062882,7515,570758042,7350,545807061,149326367
679,3008,VIC,760,85,-661737,720,6949305,680,6502760,0,3140,570,-4926638,3140,267407120,3140,255971408,66700374,3900,655,-5588375,3860,274356425,3820,262474168,66700374
680,3010,VIC,20,5,9796,20,248802,20,241797,0,60,10,2417,60,4371241,60,4231854,953382,80,10,12213,80,4620043,80,4473651,953382
681,3011,VIC,2560,185,-608182,2440,27692705,2380,26837825,0,8145,1065,-6297970,8145,460649854,8145,440556822,85724154,10705,1250,-6906152,10585,488342559,10520,467394647,85724154
682,3012,VIC,2910,255,-860311,2765,31735060,2685,30730872,0,9950,1380,-7046575,9950,579501045,9950,553724580,109750334,12860,1635,-7906886,12715,611236105,12635,584455452,109750334
683,3013,VIC,1485,180,-613099,1415,15045464,1345,14622946,0,6780,1185,-7399832,6780,472319893,6780,450687997,101156695,8265,1365,-8012931,8195,487365357,8125,465310943,101156695
684,3015,VIC,1750,205,-963661,1685,18190469,1600,17337418,0,7580,1290,-7047347,7580,536025081,7580,511465368,115634241,9330,1495,-8011008,9265,554215550,9175,528802786,115634241
685,3016,VIC,1960,270,-895736,1910,21582418,1800,19904076,0,7260,1675,-11237313,7260,627132170,7260,597085503,154577182,9225,1945,-12133049,9170,648714588,9060,616989579,154577182
686,3018,VIC,1735,200,-457031,1675,19582065,1620,18996866,0,5460,995,-3960500,5460,344973103,5460,328312708,68031142,7195,1195,-4417531,7135,364555168,7085,347309574,68031142
687,3019,VIC,1210,75,-427008,1080,12705655,1055,12596610,0,2545,310,-1655231,2545,122281022,2545,117398865,19547687,3755,385,-2082239,3625,134986677,3600,129995475,19547687
688,3020,VIC,5785,405,-1192035,5325,61673286,5185,60228290,0,13910,1895,-8000335,13910,692613151,13910,662894283,113132098,19695,2300,-9192370,19235,754286437,19100,723122573,113132098
689,3021,VIC,7340,515,-846006,6540,77375221,6390,75840056,0,17750,1995,-7549578,17750,853583730,17750,815906309,132668540,25095,2510,-8395584,24290,930958951,24145,891746365,132668540
690,3022,VIC,560,65,-243400,520,5979370,500,6008910,0,1675,275,-1555721,1675,86190129,1675,82236263,14332454,2235,345,-1799121,2195,92169499,2175,88245173,14332454
691,3023,VIC,6445,525,-2058340,5920,63112836,5705,62438087,0,23365,3265,-20382492,23365,1313753080,23365,1249225057,237058858,29810,3795,-22440832,29285,1376865916,29070,1311663144,237058858
692,3024,VIC,1865,90,-776236,1675,19371455,1635,18452108,0,7485,500,-3518603,7485,418864550,7485,396752461,74076306,9350,590,-4294839,9160,438236005,9120,415204569,74076306
693,3025,VIC,1460,150,121051,1305,15426810,1265,14843309,0,4220,725,-1392030,4220,247688268,4220,236512757,47350406,5685,875,-1270979,5525,263115078,5485,251356066,47350406
694,3026,VIC,35,5,-75795,30,381260,25,316166,0,120,25,-133563,120,9008896,120,8622997,2192092,155,25,-209358,150,9390156,145,8939163,2192092
695,3027,VIC,285,35,-308539,270,2540382,255,2504222,0,1465,215,-1422063,1465,90408375,1465,86001834,17558071,1750,250,-1730602,1735,92948757,1720,88506056,17558071
696,3028,VIC,3745,295,-812602,3460,37806493,3360,36808807,0,12465,1655,-8359191,12465,680414773,12465,649091757,119899560,16205,1950,-9171793,15925,718221266,15825,685900564,119899560
